Kids_First_Biospecimen_ID	Cell_Cycle_Proliferation	Chemokine_T_Cell_Recruitment	DAM_KerenShaul2017	Dendritic_Cell_Activation	Glioma_Inflammatory_Wang2017	IFN_Alpha_Response	IFN_Gamma_Response	M1_Macrophage	M2_Macrophage	MAPK_Activity	MDM_Klemm2020	MHC_Class_I	MHC_Class_II	MgTAM_Antunes2021	Microglia_Core_Homeostatic	Microglia_Klemm2020	MoTAM_Antunes2021	NK_Cell_Activity	Neutrophil_Activation	Stemness_Brain_Tumor	TGFb_Immunosuppression	T_Cell_Cytotoxicity	T_Cell_Exhaustion	Tregs_Friebel2020
BS_5G5BD2MD	0.37853391932166686	0.4046388177154345	0.5522552111791145	0.20723000179684703	0.3556660477041285	0.4052055637051529	0.38681559026651036	0.32213154276237393	0.33666316484362924	0.5071143635485726	0.5180611561190319	0.548860974360619	0.5586507845326542	0.549086741864175	0.5350979759800071	0.5454977173164323	0.5177362130985297	0.28285478705612904	0.25601953450236786	0.40089747280424276	0.383463581208467	0.25811189710451654	0.32400103983147616	0.18353186014125084
BS_5K95FX4C	0.34594530230307907	0.34057160996596264	0.5765737150265047	0.25868761559620146	0.35798253876050096	0.45961586696841306	0.4241439260041524	0.3231461577474252	0.43251732016672123	0.5079114748058845	0.49466912879584424	0.5556227488843175	0.5551145990654879	0.5249278562528366	0.5216105959181124	0.5240065315582865	0.5080621420220537	0.16728664104727328	0.30303616831604907	0.47900023194912955	0.434260962729832	0.30940968372845973	0.3313900537675999	0.28877126913538587
BS_5KBXD2GQ	0.2844627000343423	0.0073868714835143255	0.5122687850394165	0.09395087777503348	0.19800102170977818	0.429619437474112	0.3105612789162376	0.03404753806499123	0.32287942217367144	0.41368194952609927	0.4387988855678208	0.5390436065460585	0.5065233774548382	0.4098645051021426	0.41395151783641254	0.42754701539454076	0.423921459183887	0.026906073253502468	0.24571371460196506	0.40834593446128825	0.39631573745149756	0.011491369880843046	0.19809750247928937	0.010785797985347453
BS_5PXZ8F7W	0.49508464776792677	0.16933360661776897	0.5201926745589439	-0.03274663107269204	0.24865588275635248	0.46622708009644254	0.359213434153334	0.12106757079620346	0.2721411836733073	0.3547990170944829	0.32165958026115454	0.5344477831110114	0.500574763779574	0.45259088201223646	0.4506777520734562	0.4605020485342681	0.39424716675218663	-0.004257723745098591	0.1451780536113172	0.43141959342238223	0.3249464728112837	0.14673690867954975	0.23274341319029027	0.042581128407827386
BS_5VPM0F36	0.19812012166784856	0.4042870580853411	0.5567030006964968	0.2898206294211784	0.37526618888876506	0.5095853371404588	0.4600403033307172	0.3546818303139152	0.3996743536453744	0.5379083290855147	0.47676024667675093	0.5579616719142596	0.5665663286495064	0.5696107290497667	0.5675698044785072	0.573268277670157	0.5156392807943907	0.26316224001469685	0.3234036502622802	0.4098948501786054	0.41688718880957604	0.29184902166063653	0.29470784064701994	0.1745660447759766
BS_62SW4CC5	0.5404862903503391	0.42139375053828815	0.5350615936252289	0.3375132964286221	0.4223487292901887	0.5542671049491936	0.5174452630728946	0.3629026241770173	0.41880160887497014	0.46665581705276127	0.5094575505149442	0.5628915660763244	0.5231136142581241	0.47846041089314795	0.4611946558550384	0.46576181073396405	0.5152061728228974	0.18392108685524694	0.3734763229677592	0.4184378314704976	0.4605743256443079	0.3303450991440821	0.3587267601425366	0.30180884405018943
BS_65WPD3DA	0.415120096270351	0.24237194697240436	0.503337079799872	0.15030236629438523	0.144377838386601	0.4231712186330842	0.33423481358556967	0.2181017865418704	0.31527798655000905	0.4273940485617881	0.3469863863941946	0.4752425470987255	0.418762574371696	0.5029105730138881	0.4898551602497712	0.49279905794713724	0.3793917297213466	0.10739278368661712	0.17135546313666483	0.5039522003064529	0.4022115059586348	0.12402616716154677	0.2904734602534796	0.11427389073076853
BS_68KX6A42	0.49852599356745003	0.37411883701237236	0.5343570044320288	0.19709441166294905	0.35123241819520445	0.5065650916872751	0.46957623023019396	0.3113477615266356	0.313102840850698	0.47321054975798305	0.41335269300251715	0.5573917351030865	0.5430824123162179	0.5464089136970518	0.5358534084160044	0.5460340964404833	0.4605391872556233	0.2152482944695365	0.12393275339120835	0.47436013586715814	0.40103168888718915	0.2435503604948045	0.2861854573720358	0.1617988924867341
BS_6DCSD5Y6	0.32470936320422833	0.027178457699874564	0.504330366248501	0.003947454578566623	0.03133036557608131	0.3953866476050505	0.30797444636182786	0.09880072801810845	0.30454472263379384	0.45243259040476175	0.3582920250913437	0.5153328659285605	0.4560661033419987	0.37423816811256083	0.3729929887857237	0.394133547745513	0.39468528163391076	0.06750624646075051	0.11451086116169919	0.4161983745423528	0.355882096259907	-0.04403813947095453	0.18204921434380048	0.054242052909292245
BS_6H4Q24WA	0.46494311010416095	0.3464271397900689	0.5516796965013496	0.25409769602179333	0.32928216919021963	0.5114832936024343	0.4390624152567716	0.3035616543195453	0.345137604551019	0.46865171267285993	0.4692880091180499	0.5357251390943357	0.5365950456214329	0.5264532320365323	0.5159029709565344	0.5258880802013761	0.49136497359969455	0.16914856747264795	0.3012718691252132	0.4684344087395182	0.43341649073739835	0.26507910497089354	0.30419096804137613	0.2543357428622861
BS_6M2053M0	0.42023991296010355	0.3154576846236235	0.5291753017276649	0.17381054432708906	0.23162531292570368	0.4871544946531352	0.39340956090651413	0.25813498367840526	0.2510991886099355	0.4561305798077973	0.38541834174745093	0.5386879363265684	0.51570121281774	0.5326040029411372	0.5226608793829678	0.53967763513029	0.44868970819143295	0.09747370920078108	0.1475956888969593	0.4809459754969284	0.37804118889777816	0.1632684300646503	0.20927384009601582	0.039881693352879284
BS_6SY64H5J	0.2665099595052876	0.3987638009454939	0.5532664866549316	0.3169625115443247	0.35145846222385224	0.44208915472534727	0.42665206488468616	0.3777385226084089	0.41053321667066056	0.5091991845519429	0.5058358172967603	0.5211911537067906	0.5263654470198597	0.5064219479509917	0.49850266362324286	0.5059161706905715	0.5336088400924779	0.15362863539562804	0.3577676530926346	0.4614780351188987	0.450275823981752	0.3047984966553724	0.3646393831649318	0.27955791451850326
BS_6VRG1XFB	0.5281429451159569	0.21676274258297565	0.4992083249129762	-0.06863738544027953	0.2694713558801425	0.3912096502607052	0.3362715561201551	0.2267227261264962	0.22985747006196497	0.5197225396437455	0.4284007270788485	0.511962173170679	0.4774378769557245	0.43758705230373734	0.4309314602691737	0.4388473488444904	0.4521682182774944	0.039746547514773606	-0.01739875995522318	0.4366976798648313	0.32542920556890553	0.07261553775283844	0.0908112849535229	0.09224952349982875
BS_6WP1FHTE	0.41485936533523576	0.3470746993356882	0.5260810593389152	0.06786375763637938	0.3219155605794482	0.45457010085228916	0.44434202434020487	0.25039867781573905	0.3372843729364312	0.48994645357095734	0.43226074656141117	0.5506790201390628	0.5468641383946969	0.5150097471210674	0.5059666526978854	0.5150602646466125	0.4435511364121915	0.19158606326093788	0.14111359472223312	0.4829250902879986	0.4084316647773341	0.1762424224252529	0.2654291967200757	0.1331748517244686
BS_7327SDAQ	0.4736049524363153	0.23750598995052694	0.5185112620966611	0.014847453610476064	0.21215077642141084	0.39986605981005086	0.33034429306318175	0.16248047100446222	0.29844108549231446	0.5218924251704079	0.3970710106359875	0.5187415308835335	0.5107516758924594	0.5014284250510562	0.48815714837676666	0.49727695696353474	0.4171167726521996	0.10630083649742232	0.07704058094392548	0.4487239094416244	0.34339809250734815	0.08879125263583493	0.21585366138729684	0.06838930828336359
BS_75YRDXET	0.36147242352930936	0.4231528572277223	0.583086510137991	0.22808781527663508	0.42493365793641485	0.5280581875444913	0.4480392477915625	0.3958012828142841	0.35896924190516466	0.43807354414712885	0.5001280274716147	0.546248214267114	0.535151761014748	0.5367472774152818	0.5321883530706396	0.5364533241384762	0.538046835652714	0.26701025506750414	0.39636823596475607	0.44936460374404386	0.4443847434660495	0.42040532652521473	0.33133615663177335	0.22821858854768584
BS_77SBTNPN	0.5214455090525743	0.20448653548118392	0.4917023879232875	0.015971857689301157	0.21165378437618412	0.3850692923161402	0.2881556419201334	0.19124678170271683	0.3387051133607733	0.5218431102776717	0.4053884867502107	0.5384152847759502	0.4937128670508742	0.4324867735731927	0.42110057278449775	0.435638300041099	0.4388468533868988	0.08552367613443676	0.13407232978988387	0.3570418888753721	0.34318459674234886	0.13702100627279	0.22333558855829547	0.07606622968457527
BS_7AEF4D4G	0.46356862867648285	0.3211332004752014	0.5334903336627447	-0.009006460521784814	0.3873090137506584	0.4958763841337386	0.4479620038137968	0.27679623327734953	0.2778331740605335	0.46372417248294334	0.4408024675790882	0.5447708898178688	0.5289256248800811	0.4676487997865241	0.4612345352663406	0.4732654298576006	0.482862296700499	0.18484858679463217	0.21278732864964042	0.42057287668699733	0.39569885636419777	0.27381659169174866	0.2714349203160157	0.08688569880181653
BS_7APCGCVF	0.3972815329428204	0.23490510364957023	0.5233071346287684	-0.15576631646037253	0.2760334046753031	0.43868359133582474	0.3512508096746961	0.22248977443048887	0.2851751132578225	0.4546376913163506	0.4076728470693513	0.5363823090731025	0.47622938001343335	0.4605820598144389	0.4517198049753103	0.4684588933928524	0.4595864434877105	0.1414823872742429	0.2204370881827321	0.402031076551035	0.3260110466224403	0.12722417142282744	0.19618178131637998	0.06140203878010956
BS_7GJT4A6A	0.46790840680193757	0.11729032549925114	0.5294794130984658	0.09815020012754071	0.1514907530136352	0.3986645298412476	0.3050663429827018	0.14018165151964695	0.31279078242101865	0.3991919890570601	0.4290929387936816	0.5295177132648576	0.45902018324386484	0.3857952950812197	0.3955335197399306	0.40364123458274076	0.41298995755136236	0.1110732676014538	0.10886846160206885	0.4940740173513007	0.3625366721106068	0.05084640478894955	0.16657420901931247	0.03105170165114805
BS_7GKWKGPH	0.2725956923942896	0.3565406374309417	0.5096347971311616	0.2142928472056131	0.34396747402679917	0.4647286740308364	0.4424285352101353	0.24709644882137372	0.3042573447233199	0.4543780822086729	0.5058014170649365	0.5622949515139131	0.5410506866601833	0.500303795677626	0.49301420173349125	0.5077222708651906	0.5162093362608304	0.10732748664757626	0.12615602064048725	0.4290536834946348	0.3772242674859008	0.1559115044951655	0.2951473549074051	0.21175380133431046
BS_7PVJ6Q3D	0.33775934815106895	0.11940404448799496	0.5026999618054475	0.0023396090595964214	0.14924726664434337	0.37993707120590836	0.23383676161536432	0.06660662501898704	0.26442931833041045	0.3539663746818165	0.33692954286137405	0.4982964086663346	0.46189048359280127	0.47614086864036526	0.46837868601212124	0.4826461400509359	0.3911357247446891	0.034825747555382494	0.05495771048348691	0.3828143970385819	0.3229908325607693	0.03315620904105499	0.20955551212235465	-0.035417069425706105
BS_7WKNNRHK	0.44796039861970166	0.1952142677205579	0.5244331097299153	0.11496891338109226	0.17785096941867812	0.42063694649595085	0.3340946286135743	0.18510744525345124	0.3108907713458228	0.484675859994518	0.4534577628878442	0.5404983281770711	0.373431109707977	0.3965535575566265	0.38709722345023156	0.3989340174145876	0.49012935809174396	0.017773344064111136	0.28010785697929236	0.38516974230969403	0.392992733774327	-0.15838175948813663	0.2315661334131821	0.09149070385705864
BS_84VZX732	0.3278740332860717	0.16001401441114557	0.5447946741178228	-0.09830463097526919	0.313202608709478	0.4911353293788342	0.3684148925542149	0.18119895157214921	0.32137324167321624	0.4111225093384584	0.3860988359422614	0.5442620892218255	0.5026726873545134	0.4501179832796183	0.4443927888027213	0.4521307400219028	0.4473219908565387	0.1140976817963706	0.22640538055289297	0.41308360908296393	0.40162413185900264	0.20893032035179243	-0.03443985948478032	-0.07097069492650164
BS_84XCR9GG	0.5156984392998856	0.25282828183273875	0.5219907441742035	0.07793369112340055	0.18723734309971146	0.4063136401525197	0.3648553088811232	0.22568116537705257	0.2981519655993581	0.536669747338819	0.4482768796697526	0.5324000515184213	0.4469675420554519	0.44370984532720525	0.4348627010592935	0.4498696270196844	0.4729796753925854	0.01756377563663878	0.16888411165956113	0.44472510780173974	0.3787655690693916	0.060849792707005065	0.20713849599996195	0.12246140563707608
BS_8E8JKP01	0.5090021094593903	0.129189279476368	0.43473806086174266	-0.0379450076407546	0.05186820953991614	0.4533497490324235	0.3580808503089869	0.10717513735365704	0.191444634241916	0.3877272275820789	0.24750646061297474	0.545268506708337	0.4539700080857074	0.45202793880473496	0.4441873419523045	0.44594930675928895	0.29057972553791034	-0.01450790259739056	0.020282188408145833	0.4218591145063557	0.34585757317342697	-0.17784002910893376	0.18262924047283144	0.020280609796179155
BS_8ERBDF7D	0.47037659865764975	0.24863887368095614	0.5042550926637778	0.1215664435167537	0.2258066861999141	0.40779915053987464	0.3353579370910992	0.16293819568111007	0.20433652644148742	0.3215630979676976	0.31354765896500053	0.5342473775401193	0.4834863042855696	0.4167528280638462	0.40386952017268607	0.4162024985196778	0.35619720864309773	0.18719056289712396	0.011402153818903997	0.43951892066935394	0.3633965630170075	0.07272722352682882	0.2188100645682792	0.053622698409365566
BS_8JK9TXH2	0.3220289078212548	0.2913884166951374	0.5346226467326746	0.03267849251331348	0.3123930509915573	0.40720393759208645	0.3353869603699351	0.19448763285658696	0.24707522665983678	0.4366473884351893	0.4531446768459988	0.5367227193394005	0.5164070006132949	0.41374588097992765	0.4124370603186623	0.4281676734397813	0.4832755802538828	0.08186758143430707	0.15299998446245583	0.39729256681957503	0.3376147442999524	0.23679750128800078	0.2896803842843345	0.10300341920860766
BS_8VD670NP	0.5386658469967704	0.16473940791738842	0.5240083478773668	0.054770694258149386	0.16934254763905335	0.3671926237411725	0.26427003401867355	0.145178799228691	0.2770689210553271	0.4887953438650463	0.43756759965588465	0.5123593400518143	0.4365114356829709	0.455645110631689	0.44615001170425167	0.4625548909018174	0.48386503828393934	0.20146027539201963	0.25959402870241594	0.4594358018736539	0.35744358675232163	0.106731096528892	0.18604434612822243	-0.05293181463719762
BS_8YWYN7VH	0.5264042419533244	0.38167762221377477	0.5436465144167473	0.10122172123369082	0.3530003248555204	0.5012563030129947	0.4642148941104291	0.30629220392021805	0.2136810914810598	0.4036175606174977	0.4098191702399592	0.5470385974812403	0.5322196923233108	0.46656928085273935	0.4580617538374674	0.4698854958062702	0.44038040577704135	0.2016604994287526	-0.13158961412143033	0.43002421694131165	0.3509452429377035	0.20574667545327502	0.23233649268222295	0.017024448150046396
BS_8ZE4Z9G5	0.5105437368308523	0.20358546994924465	0.48208105342181856	0.10362372677280313	0.2490439140836264	0.467850663741321	0.4464224013016691	0.2925546022053056	0.29446260595189166	0.47418212012295646	0.37260529292260747	0.5749695675973568	0.4316434406539743	0.43513310331121247	0.4298423016631876	0.4263669347459135	0.3930998994030591	0.1031724239543616	0.1155741445837033	0.44240135627178745	0.42380668244971303	0.14608146489624477	0.2974517866889145	0.18935304924952737
BS_8ZY4GST0	0.32036814353208026	0.19377537673020534	0.4700322223457106	0.006056106030052658	0.10975583028468411	0.3851964448386018	0.26141790923078295	0.1830846779202575	0.24156180773566943	0.40729687052578484	0.3316916608263171	0.4950547233989875	0.41462862237761605	0.505727580804421	0.4985125186391147	0.5088740821276349	0.4042237656798132	0.04128209575266321	0.11489580633266452	0.48334878222013744	0.35906999296251024	-0.004308266883686343	0.17301957058758294	-0.0048843630493329545
BS_91VYM11A	0.3990474957890937	0.2579967087908349	0.5215420682674717	0.18995235838997115	0.28518471700431713	0.44304930500179585	0.36281359950680697	0.16273968951217205	0.3076626338626724	0.4261341540920328	0.4575418651306274	0.5351474924850991	0.5128805073429051	0.5042831608315712	0.4979835163478336	0.5107665175721081	0.46701762073287645	0.1945977035053769	0.18652032137706068	0.4338263401401287	0.39209912957064025	0.14431845448436662	0.23866543798155176	0.10195221380156416
BS_956G6QPJ	0.458448727682148	0.2876856013890181	0.5269119314251564	0.13594241781202115	0.2510793798483072	0.4234057128612083	0.34676534765688	0.19350787661113103	0.2786649444846104	0.5015892728241523	0.40163918949327587	0.5200234961079837	0.5138256859668151	0.4604777433339852	0.44819124011375805	0.4640494911075385	0.4307220556914464	0.2379446186493515	0.05336732037246214	0.468970517201582	0.37009140244154676	0.19204063409671268	0.23605098057993135	0.12727043108152417
BS_97M1E2DW	0.44634829648223734	0.12803389187287642	0.5029478495009657	-0.05345748804950218	0.1537084007866951	0.4021481439333541	0.3293041314861019	0.1114879849119267	0.2631843144193415	0.4493324639813077	0.3459658953686344	0.5260970329819	0.46439827404299017	0.3522285584004509	0.3679621164024751	0.3737453706846625	0.39400325632692274	0.09339423326931665	0.14956650088631565	0.48555616706035554	0.35261377542815	0.021086618100883605	0.15172066844352117	0.028714904037385476
BS_9A1YTHFF	0.43888440655987626	0.3236465240814956	0.5263094430024491	0.17900698313030167	0.3346330367677763	0.5008165783548005	0.4414181499564416	0.3162551169352053	0.3370069944704019	0.4394617253484189	0.436179261991368	0.5397800514761182	0.5237214824599346	0.5426327624017422	0.5296876970136996	0.5379720775655515	0.46079686104524065	0.1465894768523954	0.29525353311961317	0.4820095292414407	0.4313279362874073	0.266381460783223	0.3319675438135318	0.2539809031879183
BS_9B0A62MT	0.37218447661503007	0.22105483712181573	0.5488695306119306	0.0459614671259525	0.22457681528745368	0.4301771530811172	0.3464487335670027	0.24569776666776597	0.31344387279385505	0.4467702412344554	0.48492880928625637	0.5330791726809564	0.4723352260766693	0.47180763354942606	0.4702394758917444	0.4747356552280953	0.4956746530131782	0.08575822556634491	0.3631133308600891	0.4540173193441697	0.38180718688468057	0.1475355066286081	0.24887034241353984	0.06369791693623884
BS_9CA93S6D	0.365049352430424	0.10723998597783244	0.462365692009609	-0.11095558252965261	0.037908467184671384	0.3400090403319587	0.288652101956725	0.046708892429236086	0.23996844760061242	0.3727054861610189	0.28477303077565463	0.49695093605258767	0.3336509562138029	0.3602440175494107	0.3774369906858115	0.3881553054792391	0.3341981223010203	-0.014255656476377138	0.12479799934851345	0.47077978844847584	0.31584812115712013	-0.14481498015812017	0.11890966495569247	0.017882243937983534
BS_9FHEFJNP	0.5170871022033418	0.21651624300551336	0.5001197318410794	0.07932979959548454	0.14066606326159203	0.44594191321661697	0.32855702768304	0.23183841054830762	0.20288232388408056	0.34962223146063515	0.3563906645656021	0.544276233810711	0.4981927133524167	0.49026423328658697	0.46439639221743984	0.4801855288780855	0.40824622014147394	-0.0026252685254385543	-0.03988681985066995	0.4554577323456935	0.29686631051713275	-0.022675727841924884	0.2351604146745246	0.00010726029440238165
BS_9FX3YREK	0.35483393102459226	0.16302442135220505	0.47895774008214864	0.08395597871507936	0.07868597981512206	0.36779729462585264	0.2590149976873696	0.11779675919257582	0.23761222798723286	0.3770595687929639	0.33479897211223447	0.4937628784136585	0.38986489080523273	0.4970205609862797	0.48328267828386773	0.48762737647390897	0.37834167230667826	0.0642949904982131	0.1579267031638605	0.46811452645104945	0.3504370428077562	-0.06499786915079761	0.16859025673832526	0.033776458892529226
BS_9GJ3DB1H	0.4430625644324389	0.31406408013904663	0.5091351259336739	0.15992439700442224	0.3052024378432991	0.4352837379818802	0.3782786379231128	0.30337978350803635	0.3761117653817633	0.475090191387945	0.4517107226726863	0.5104046336067651	0.48159247075504913	0.5031611740090369	0.48876841019321077	0.4911532195205611	0.46868219605745165	0.17905736955789286	0.32782334071422337	0.4983868271311593	0.41938558880085586	0.2600384008853802	0.289893835915939	0.23334399902615105
BS_9JPQZQNG	0.49660341314567724	0.1875313542973785	0.5026095211632915	0.044953584088555196	0.22708631991256728	0.42054656741638446	0.3414192000207367	0.1307825517960946	0.20590900281544827	0.39928788127004133	0.38816783592759574	0.5049658319878412	0.44674119456852096	0.42731045885295477	0.4150003762948924	0.42647501201376115	0.4337321961372825	0.12324467439148709	-0.028363595533256302	0.4118991951690497	0.3262971238219939	0.1271505030602929	0.3124671795578924	0.04315350637721152
BS_9TXEDSWB	0.3986178713400945	0.2939844191826821	0.5234822000984739	0.0724196929168212	0.25130044886945657	0.5158404671728786	0.4331871062314027	0.18595740168020067	0.31733327340968653	0.4374259867153685	0.47055449236856683	0.5685537249647162	0.4482133618123556	0.520730350630395	0.5246665826256259	0.5296277333392844	0.4727551538067548	0.11046002640609393	0.259311097910816	0.44568372836133385	0.35920648461640425	0.13265437784572395	0.2179842151220886	0.053209625029279756
BS_9XVACXP0	0.4581552363512521	0.17459637769026226	0.48737632857707114	-0.004386744537154454	0.08814321270742313	0.3635679515570847	0.2816079231931673	0.12865459364286827	0.3559196286319967	0.5415797071216576	0.43343745110162823	0.5125656612492795	0.3821954486775746	0.44627556465781953	0.43732079099778703	0.4433295061106768	0.4404033795127831	0.014487942642079662	0.21882686378111652	0.43326917213867444	0.3706393989156385	0.02292763594380888	0.08948040732114795	0.09110371561918265
BS_9Y1K14Q5	0.49318041291511006	0.220356570683703	0.5098598287158856	0.09866159889901206	0.1550404366954987	0.4447207738157638	0.3500128368686134	0.18374261559334576	0.20234391126297058	0.3992363539046525	0.4106224061578221	0.551841123909164	0.34017324119215314	0.32485984430862225	0.29101874950135886	0.3341151602074643	0.44702896573771456	0.03158157301791501	0.10331815107565862	0.48304193869672374	0.35875288404432387	0.0900944390099373	0.19797394130088278	-0.034769663661797456
BS_9ZJT0CP0	0.3634986140548757	0.27335723148242275	0.5075639398594101	-0.08221470878321696	0.2768843121624848	0.4843488061496545	0.4236219496443451	0.201181429679408	0.3099346505983261	0.4952913701099278	0.4548809973027773	0.5419022786700818	0.48959112496553286	0.42827318990431784	0.42772292458241257	0.42990923537836645	0.4724564095534595	0.15995057819772693	0.22800445659712457	0.48304798389106623	0.3911297411424276	0.12700541896226558	0.21373998772553662	0.12478069599716242
BS_A4PF49V0	0.46791131002698905	-0.002115910889609042	0.5174351981192444	-0.001831397603222426	0.17886289665460625	0.36442386818283673	0.24627232818775402	0.08621813843111564	0.1723542615620615	0.531121657520665	0.3465139702782695	0.5175187375135349	0.4158049582874838	0.3708855661392141	0.3740197055334216	0.3852489214416147	0.3939215967193825	0.07185935917504623	0.01631238203423916	0.4426078348709487	0.24161129034345918	0.006983529806294029	0.09956932068497215	-0.1277945613004118
BS_A6NXR7RC	0.3134851242844391	0.255927841149594	0.5203697315384599	0.13710921494262773	0.22029776982695015	0.4291027713070156	0.36409823596849944	0.20065108293291595	0.38021208837630904	0.46687647387686865	0.4977992231299552	0.5398048055677321	0.47861944526076294	0.5250583211695866	0.5062168108445607	0.5109125077788811	0.5087988820781573	0.06497943847668045	0.2338280426359314	0.4492805117721019	0.3888578578219526	0.05790723441423043	0.19654832092455568	0.10603930940377196
BS_A7Q8G0Y1	0.40137891192691544	0.15043834203007247	0.5424185300646341	-0.06987055685031536	0.23053671208644652	0.3529544001086207	0.3332196626674807	0.17430273556398979	0.35643332102164954	0.4387058918675989	0.44352982972726734	0.5382264090553016	0.5349834299237454	0.46984712330308076	0.46642491720852397	0.480563440007482	0.4650088734399449	0.14400520490123803	0.4006059948231542	0.47864804509936065	0.390639670007169	0.12969489131370876	0.2341084258396024	0.046593193610933364
BS_A8XW5S0W	0.4753524385134815	0.2945534266006045	0.5171214798816101	0.081230858936947	0.29113501618296994	0.3948149813992459	0.36613272081029324	0.28772728283222176	0.33644998158163053	0.5110607028236852	0.4176567424725599	0.5092277973850176	0.46384469547856416	0.4891038105178755	0.47786559651214366	0.4807803913157565	0.43486120892090907	0.16867772477397444	0.2645021372144728	0.5055980633718898	0.39723173093201597	0.24990126286417552	0.2993177544976428	0.24111806589636386
BS_AWH9757B	0.44907999992387143	0.24211301200135232	0.4935391657107138	0.0009051626015038407	0.1664616906951342	0.31883915942918295	0.25824899733359563	0.15707230030575672	0.2973697828075233	0.4556763638687681	0.3926792288654283	0.4622509168934402	0.4166854382841453	0.4836126745450891	0.48611546487346236	0.4952557345043597	0.4149390025484994	0.024971925979131934	0.22680629909000266	0.4640265672930182	0.3596803521195292	0.09213409138715851	0.14984219620848516	0.07469918116223609
BS_AYSXRQWY	0.4617935684000981	0.2249692047405579	0.5551527196384086	0.16149238937286522	0.33802587538447887	0.43261531052597735	0.3470642600420757	0.21510985457474166	0.3141026981771197	0.4854142071711663	0.45923051311565816	0.5345889783265172	0.5150033635305189	0.4403646222803043	0.43848214777925204	0.4465277689019609	0.4941466429388919	0.2320199531735953	0.22907943464095987	0.4497655101290843	0.3837480183637716	0.2186276314082584	0.28440084509170993	0.14614863069750333
BS_AZQM1JJH	0.45421284985158145	0.32547074012118415	0.5375016484594839	0.2330366805697146	0.2818705234803068	0.4133863351810834	0.34869931529604026	0.2712164815485766	0.3394275795907418	0.5071928335073363	0.42413075891802504	0.5204311151489367	0.522445740134793	0.5391100532186697	0.5235286906694441	0.5313518806758163	0.4590186672794698	0.14939228606726773	0.307844526098001	0.4927089637825239	0.42493826442748217	0.2303760219819284	0.3115751114016106	0.23937085269805833
BS_B1C6GZ84	0.5187440744886473	0.1904207606465869	0.49733709972075923	-0.065479667615989	0.1628140856393312	0.43294425480035686	0.3424024188285882	0.17303358741340047	0.21251436460413675	0.4651337699945496	0.37361120371051015	0.5302253603701677	0.4477916328347853	0.47541428510888795	0.4644581016076608	0.47483631772527096	0.42226049344292715	0.08452831155172016	0.11660905853656983	0.4689322611954901	0.3524161543143807	0.0085380858950592	0.149854523308945	-0.027458859846334917
BS_B3MQFFYP	0.36847717643045863	0.3703949237578033	0.5574546998756733	0.15456191066415179	0.38474370248306333	0.4639521700134983	0.4113924813771953	0.3218604561378093	0.3833421509246562	0.49093879503347854	0.5142874492233355	0.5417890224301349	0.5394765223875833	0.5539860559795193	0.5512870787698105	0.5550320017905187	0.5231244436376844	0.17956603498128976	0.3161397981129569	0.4038756889285104	0.4417357004769295	0.3040183400057313	0.2822108631711695	0.150396064573617
BS_B4R7X1KE	0.4136507811738428	0.1839853156151522	0.44948370054139014	0.10600592237284602	0.16261341677961738	0.42232216194264693	0.34177695883733	0.1732207106960054	0.2920261914651635	0.38603952216420184	0.33132134680174974	0.5524387494066073	0.4542914343295061	0.45368951230043497	0.44427068009699267	0.4492787625375097	0.34649612001980656	0.06776940697479363	0.05258315620620595	0.42757276890250845	0.3716299380105269	-0.011194154339118056	0.2999856308341005	0.09780203107672696
BS_B57327NA	0.35738445495763344	0.27815704835814964	0.5304136808884292	0.04584803809190008	0.20372341040828656	0.48075439124658736	0.35217769815483535	0.22626169999743678	0.3416827156287979	0.4638434210437163	0.4293822858268612	0.5295508912743244	0.4754860532637308	0.5262796609549842	0.5084146107472782	0.5150479901089652	0.47121689751000284	-0.011420630085533368	0.24097807025784537	0.45079944347138035	0.34943159687027464	-0.1075508785586445	0.2616119806886852	-0.007044463151403886
BS_BBAEMXRD	0.4519163071013567	0.22636741268929902	0.5159530331596169	0.02527462056249927	0.17604357214041141	0.37088992422763306	0.3175033747228387	0.16204553588035123	0.20301839200797306	0.40122198503475054	0.27058960999733744	0.5373098730273472	0.4966135762386949	0.4777688388203821	0.4694167820167593	0.47962434647680857	0.3206880596441179	0.06648309463289338	-0.04143564211089607	0.45793464546240825	0.3561846655186556	0.06166697460569369	0.19453086076425574	0.04334298701046931
BS_BBQ6BHGN	0.45935560295184363	0.11381668558091426	0.49202680784322383	-0.03597456657514798	0.179946230840232	0.38615558447561776	0.2404421985773822	0.10100070928411956	0.1660974933014594	0.3803089284008386	0.3256015847331281	0.510470462334485	0.4868997736409827	0.5161313841725826	0.5042687407472453	0.5175386423328917	0.3765652540656046	0.07878650516076793	-0.034067459163495975	0.46687147629429876	0.3329508337944571	0.08448477298558747	0.1312963926348365	-0.00175189308397057
BS_BK0HGRXM	0.3923544566390785	0.3193947629943736	0.5389822059923789	0.14823186139739136	0.32740717412295434	0.4701142481791003	0.41687787270877635	0.2649123597286288	0.3844556564043755	0.45411218177893664	0.4693399760768888	0.5376490821106154	0.49795896255761085	0.5092339181302395	0.5069909684202702	0.513066480781458	0.48259464645597044	0.20188835850878667	0.2709118058656685	0.5078014710708206	0.4200146855370483	0.279799135464553	0.2861878616227798	0.25069204371513554
