Kids_First_Biospecimen_ID,HAVCR2,LAG3,PDCD1,CD274,CTLA4,TIGIT,IDO1,SIGLEC15,ecotype
BS_6DCSD5Y6,2.4854268271702415,0.5459683691052925,0.18903382439001715,0.37851162325372983,0.18903382439001715,0.02856915219677092,0.11103131238874395,0.014355292977070054,Immune-desert
BS_6H4Q24WA,5.828580810276605,2.3533232911628965,0.08406426478847455,1.1243281350022014,0.37851162325372983,1.0071955014042038,0.36737106564852945,0.09761079662642233,Inflamed
BS_6M2053M0,4.8811751553492755,0.6040713236688608,0.0,1.0426443374084937,0.6507645591169021,0.16349873228287956,0.22650852980867975,0.0,Intermediate
BS_6SY64H5J,5.998421188729135,1.7782085763980877,1.3561438102252754,2.6205864104518777,2.4672794804599825,1.4382928515791469,0.5160151470036647,0.0,Inflamed
BS_6VRG1XFB,2.889473542531109,0.9708536543404835,0.070389327891398,0.37851162325372983,0.0,0.04264433740849372,0.04264433740849372,0.0,Intermediate
BS_6WP1FHTE,3.1292830169449664,0.29865831556451516,0.29865831556451516,1.2016338611696504,0.21412480535284734,0.2630344058337938,1.3219280948873624,0.056583528366367514,Intermediate
BS_7327SDAQ,2.3840498067951597,0.41142624572646497,0.070389327891398,0.12432813500220177,0.056583528366367514,0.070389327891398,0.070389327891398,0.02856915219677092,Intermediate
BS_75YRDXET,6.080657663345225,1.063502942306158,0.43295940727610627,1.480265122054463,1.01435529297707,0.7907720378619999,0.23878685958711648,0.02856915219677092,Inflamed
BS_77SBTNPN,2.786596361890807,0.5655971758542251,0.056583528366367514,1.0976107966264221,0.2016338611696504,0.08406426478847455,0.0,0.04264433740849372,Intermediate
BS_7AEF4D4G,3.740927560318628,0.6040713236688608,0.32192809488736235,0.925999418556223,0.23878685958711648,0.45417589318580215,0.9781956296816515,0.0,Inflamed
BS_7APCGCVF,2.4168397419128294,0.44360665147561457,0.02856915219677092,0.5160151470036647,0.09761079662642233,0.21412480535284734,0.0,0.0,Intermediate
BS_7GJT4A6A,2.4195388915137843,1.1110313123887439,0.070389327891398,0.6870606883398922,0.04264433740849372,0.04264433740849372,0.11103131238874395,0.18903382439001715,Immune-desert
BS_7GKWKGPH,3.9240998856407416,0.5058909297299573,0.070389327891398,2.403267722339301,0.43295940727610627,1.835924074254375,0.7136958148433591,0.11103131238874395,Inflamed
BS_7PVJ6Q3D,2.702657543390911,0.49569516262406876,0.056583528366367514,0.5160151470036647,0.0,0.11103131238874395,0.0,0.0,Immune-desert
BS_7WKNNRHK,2.1043366598147357,0.27500704749986976,0.0,1.070389327891398,0.056583528366367514,0.28688114778816154,0.02856915219677092,0.09761079662642233,Intermediate
BS_84VZX732,3.523561956057013,0.43295940727610627,0.0,1.1243281350022014,0.0,0.0,0.08406426478847455,0.0,Intermediate
BS_84XCR9GG,2.4222330006830477,0.25096157353321874,0.21412480535284734,0.27500704749986976,0.13750352374993502,0.04264433740849372,0.056583528366367514,0.02856915219677092,Intermediate
BS_8E8JKP01,2.8399595874895316,0.23878685958711648,0.02856915219677092,0.632268215499513,0.16349873228287956,0.48542682717024166,0.21412480535284734,0.014355292977070054,Immune-desert
BS_8ERBDF7D,3.0125686735030555,1.2387868595871168,0.02856915219677092,0.5849625007211562,0.070389327891398,0.6507645591169021,0.12432813500220177,0.12432813500220177,Immune-desert
BS_8JK9TXH2,4.026800059343715,0.43295940727610627,0.09761079662642233,1.8875252707415875,0.879705766282288,0.3895668117627256,0.17632277264046287,0.04264433740849372,Intermediate
BS_8VD670NP,3.2600256559614555,0.070389327891398,0.070389327891398,0.6415460290875237,0.0,0.070389327891398,0.04264433740849372,0.014355292977070054,Intermediate
BS_8YWYN7VH,4.272769732436511,0.5459683691052925,0.056583528366367514,1.0565835283663676,0.17632277264046287,0.04264433740849372,0.23878685958711648,0.0,Inflamed
BS_8ZE4Z9G5,1.7824085649273733,1.1375035237499351,0.04264433740849372,1.4222330006830475,0.056583528366367514,0.11103131238874395,0.5160151470036647,0.02856915219677092,Intermediate
BS_8ZY4GST0,4.411426245726465,0.9107326619029126,0.0,1.1243281350022014,0.16349873228287956,0.4005379295837288,0.17632277264046287,0.12432813500220177,Immune-desert
BS_91VYM11A,2.4698859762744636,0.22650852980867975,0.04264433740849372,0.5459683691052925,0.014355292977070054,1.6040713236688608,0.08406426478847455,0.056583528366367514,Intermediate
BS_956G6QPJ,3.361768359419153,0.7398481026993274,0.070389327891398,0.7990873060740036,0.11103131238874395,0.11103131238874395,0.13750352374993502,0.0,Intermediate
BS_97M1E2DW,1.9297909977185974,0.6415460290875237,0.17632277264046287,0.13750352374993502,0.11103131238874395,0.02856915219677092,0.13750352374993502,0.02856915219677092,Immune-desert
BS_9A1YTHFF,6.143638309922037,1.1309308698264486,0.2630344058337938,2.851998837112446,0.6229303509201767,1.6182386555954547,0.8559896973084807,0.27500704749986976,Inflamed
BS_9B0A62MT,3.6803243568440163,1.722466024471091,0.056583528366367514,1.207892851641333,0.0,0.09761079662642233,0.0,0.09761079662642233,Inflamed
BS_9CA93S6D,1.372952097911829,0.8559896973084807,0.070389327891398,0.37851162325372983,0.04264433740849372,0.02856915219677092,0.15055967657538138,0.08406426478847455,Immune-desert
BS_9FHEFJNP,3.953265239014844,1.1176950426697545,1.944858445807539,0.7907720378619999,0.16349873228287956,3.7092906357233577,0.0,0.0,Intermediate
BS_9FX3YREK,3.0908534304511135,0.9927684307689242,0.02856915219677092,0.632268215499513,0.056583528366367514,0.23878685958711648,0.6040713236688608,0.056583528366367514,Immune-desert
BS_9GJ3DB1H,5.2543672814408335,1.7355221772965375,0.23878685958711648,1.9891390073682331,0.963474123974886,0.08406426478847455,0.3334237337251918,0.25096157353321874,Inflamed
BS_9JPQZQNG,2.0806576633452254,1.0908534304511135,0.04264433740849372,0.5849625007211562,0.15055967657538138,1.8073549220576042,0.5849625007211562,0.0,Intermediate
