Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
BS_ZV1P6W9C	0.00364951978629521	0.0171937192918536	0	0.0891795453660443	0	0.868492488903326	0	0.0772774061034947	0.0226304567798944	0	0.309781008175075	0.124204943661898	0.28038159328274	0	0	0.799411545806994	0	0.000325046493452397	0.336441987224248	0	0	0.0552341940191187	0.32	0.0470966017730638	1.06852334128188	2.98420345489443
BS_ZVM8CAB0	0.0857995276119244	0	0.0082811386464498	1.23416623330818	0	2.01728809914454	0	0.131202586639432	0	0	0.756413180262386	0.788779002864143	2.26372297965623	0	0.0852494634617787	8.42464450981156	0	0.842997555132514	0.294238645645098	0	0.128671591303259	0.273766215879116	0.16	0.0866342975270571	1.06247193021406	17.3352207293666
BS_ZZWMD6FA	0	0.122586105437785	0.00724158008855252	0.247242759747556	0	0.579623712830223	0	0.0489349115582145	0.00976703974322975	0	0.200053984349953	0.0725993512966416	0.180321458869622	0	0.000267467485914954	1.6144269554593	0	0.00676629528919562	0.0140139386361174	0	0	0.0537935946779502	0.02	0.223887378165604	1.00258141170197	3.15763915547025
BS_06AMMCXR	0.0230328539602215	0.0607868980574431	0	0.139033481529505	0	0.388801926339435	0	0.102420705868373	0.119673139381727	0	0.274969273221073	0.0310202181121198	0.0512106356414939	0.826430511883646	0	1.90718917771117	0	0.01643910004378	0	0.0356369696192795	0	0.20206912014705	0.07	0.135314970768782	1.05626177735356	4.17871401151631
BS_08TWG4K0	0	0.888007933504126	0	3.10915568711565	0	3.90587378527834	0	1.40560978311289	0.963212266247271	3.25304194903524	0	1.8424920203529	3.41249967127389	0	0.896524653933144	7.99904165476717	0.287680635506768	0	1.06953891503936	0	0	0.390564806829408	0.1	0.124726877906049	1.04052687454796	29.4232437619962
BS_1DECYC4K	0.0171842547952943	0	0	0.032916812183652	0	0.567682425368834	0	0	0	0	0	0.303735148714234	1.84622812725489	0	0.0175389192420936	5.09428973356614	0	0.00188589834631211	0	0.303887292381987	0.0287204860352392	0	0.01	0.280997087325585	0.995732380181322	8.21406909788868
BS_2A5R9D97	0	0.0519743393775692	0	0.765793341191968	0	2.51279700521458	0.0166754805228895	0.502808908558194	0.302451539334261	0	0.679806315520797	0	0.897547522328315	1.56181433932454	0	3.54832805303075	0	0	0.107645029620666	0	0	0.221264076071435	0.16	0.0884905220828985	1.05951721351729	11.168905950096
BS_3VJ0CA6A	0	0.108777214041724	0	0.00677025964146757	0	0.990679309558611	0	0.0738156259344132	0	0	0	0.479997864965407	1.61572469532912	0	0	4.82187959917324	0	0.037424676558694	0	0.922979610861384	0.159052871383149	0	0.02	0.253466896623712	0.996733987115331	9.21710172744722
BS_3XYJBBHQ	0.349308116921821	0	0.863066306334926	1.71081568344056	0	0.216549621301206	0	0.640735793477158	0	0	0	0.720510978360654	2.61447488614231	0	0.289545873581155	11.3489372218879	0	1.06424803244143	0	4.52897455116633	0.619743422431222	0.0721490134730163	0.43	0.0293406589214919	1.09380508947637	25.0390595009597
BS_4C4MZ4NT	0.125668371221441	0	0.0120146067402051	0.00245592724025215	0.00138840126522032	0.088378410524018	0	0.0967622635605665	0	0	0	0.125598404774417	0.654031747365472	0	0	1.25331444821771	0	0.00506996990914574	0	0.392035773737539	0.030690504618677	0	0.1	0.124039554869041	1.05832033929362	2.78740882917466
BS_4PPHAQXF	0.0445884272256773	0	0	0.651073068501105	0	2.11222410202307	0	0.0490589387991834	0.301961686359106	0	0.644083203510705	0.282850377036452	0.558935073170784	0	0.0258723182841183	2.40904461942034	0	0	1.18832641336376	0	0.0378167135595625	0.0106333888804934	0.33	0.0462030044868841	1.06809694142766	8.31646833013436
BS_4SMPV083	0.442613117061111	0	0.226087556027094	0.527377141657549	0	0.51502346289187	0	0.623100049276041	0	0.298864246301492	0	0.376553203435425	1.0071958968827	0	0.115211550049028	3.60479265975072	0	0	0	0.99367291763483	0.0824448593008532	0	0.33	0.0462587896505492	1.07114709997748	8.81293666026871
BS_A76PNWQS	0	0.186948527837599	0	0	0	3.8422903660057	0	0	0	0	0.227946643330079	0	0.0470854598858203	1.5856314954648	0	0	0	0.536534931861543	0.110261232044402	0	0	0	0.87	-0.0278470344839862	1.1386477324683	6.53669865642994
BS_BZCTXEPJ	0.320739426369345	0.166891122189775	0	1.83983956372587	0	2.31461675840551	0	0.242292894090795	0.256083700466112	0	1.46120474874198	0	5.04195084190682	0	0.0603564487394594	11.214725817027	0	0.169931162528287	1.40906415502812	0	0	0.527293763851937	0.23	0.0613882238971621	1.07061220701745	25.024990403071
BS_CB6VK7PB	0.0276171842174876	0.0343969524101255	0	0.315952810162044	0	0.939556831142095	0	0.146066402363789	0.046762824398003	0	0.112506139710413	0.19379171563649	0.165033461526202	0	0	1.1924776073732	0	0.0358420257484178	0.313279208953541	0	0	0.167676529256464	0.24	0.0574060817221097	1.06430734859469	3.69095969289827
BS_ED8G98XT	0.00555289602260054	0	0.00207943909058362	0.0257424443584843	0	0.3773554787656	0	0.0647358258212882	0.000403063913771513	0	0.0821194064329142	0.0449480238303341	0.00544842314549173	1.30466217827248	0	0.503203284574991	0	0.030510863965752	0.0656972835862868	0	0	0.0149310235361175	0.1	0.125000976288973	1.09597769985886	2.5273896353167
BS_FCX6DZ0J	0.0414632095193273	0.08357950928796	0	0.756862451045797	0	1.45858668398915	0	0.276199461545865	0.200411706937632	0	0	0	0.749560284028755	0	0.391206816783094	3.72381851766912	0	0	0.696366473204064	0	0	0.120063887908619	0.2	0.0687770249482771	1.06042450633307	8.49811900191939
BS_FYRDYBMZ	0.386917430836533	0	0.00232786520460186	0.983333149525111	0	2.52361391670097	0	0.650962094988766	0.147961957438503	0	1.68261017618875	0.536100104249727	0.852055285665621	0.292643927530036	0.122770702967646	3.83011892789586	0.2373163862609	0.0121272879542451	0	0.511832523731548	0	1.40659809011645	0.45	0.0225762893118115	1.08340759677998	14.1792898272553
BS_H1XPVS9A	0.0203373198260311	0.0146724148141468	0	0.279265005875173	0	1.66578275331259	0	0.0499718675725611	0	0	0	0.607603164542078	0.421877098702973	0	0.0100404719924417	2.51239980816976	0	0	0	0.517920646881271	0.00374050059214927	0.0397094851468449	0.43	0.0290744180606838	1.08836558295923	6.14332053742802
BS_QRNSKFMS	0	0.0308111971901623	0	0.128030945729301	0	0.548228713998232	0	0.0729599933415769	0	0	0	0.299560965638302	1.69833389414326	0	0	3.16893302447675	0	0.0492280359394607	0	1.16293542443429	0.0795958473351532	0	0.07	0.139970049822996	1.05227226836846	7.23861804222649
BS_R13X6TMW	0	0.039821588250226	0.0169887271078538	0.0425324926533943	0	0.11501311990407	0	0.0198297412894867	0	0	0.0668985540998374	0.027902575658239	0.0460047792885995	0	0	0.496704055368391	0	0	0	0.0588539069679464	0	0.0385483480875797	0.0600000000000001	0.148620805491106	1.03538253859515	0.969097888675624
BS_RJMJ935A	0.157907056596705	0.0212049415357061	0.0258176962896115	3.46397841426147	0	2.91260862621619	0	1.02190544480558	0	0	0	1.11821483804187	4.96544592813914	0	0.125872837856051	12.7091079057118	0.0399843655764788	0.103812841328356	1.2062999957553	0	0.00261485837978687	0.344955535494454	0.29	0.0512358388099564	1.07500805373362	28.2197312859885
BS_RWJZFTP9	0.0038864950036279	0.0443885072949237	0	0.0634029135333643	0	0.616591696435757	0	0.0810028806268517	0.00381099450572572	0	0.17209460999103	0.159246834353585	0.192001061038972	0	0.00369621841778918	1.20406961030964	0	0	0.0635661119965795	0	0	0.0397852526725776	0.14	0.0973260095054548	1.05627626245486	2.64754318618042
BS_S20SP0WW	0.000385794614647605	0.25566305154043	0.0036890253310913	1.60163331003091	0	3.1670888010837	0	0.246915370614658	0.0973620116047614	0	0.714137427691619	0.329791594815154	2.50328267115584	0	0.158827128381629	5.93786462845078	0	0	3.81183082401597	0	0	0.02143239137898	0.38	0.0381657966362788	1.06534044957637	18.8499040307102
BS_SB12W1XT	0.0652854653872842	0	0.135626121536966	3.02677023543178	0	0.480988997511148	0.11494884257238	0.661659024950388	0.35016521250492	0	1.29523619675602	0.168578639312826	0.351829334207736	0	0	11.5033939296661	0.258758008357398	0.25720845605801	1.68624220195347	0	0	1.46388514953254	0.36	0.0406540638574647	1.08156375663368	21.820575815739
BS_T0MXH2CA	0.336385173545154	0	0	0.471977614497104	0.0112016821646404	0.435943762917305	0	0	0	0	0.196757420931976	0	1.35278068264563	0	0	3.91801959422252	0	0.0589601621973033	0.0883601452502319	0	0	0.0604390975206532	0.01	0.267912052219748	0.990465192529394	6.93082533589251
BS_T1W4JA94	0.0521363912413642	0	0.0154255263420634	0.0635382179586634	0	0.248061341333908	0	0.0278453392482966	0	0	0	0.152971065222425	0.402719219720856	0	0	1.97982962400373	0	0.0428843932484686	0	0.417223652479872	0	0.0750043846706055	0.2	0.0668560780028299	1.09112878865014	3.47763915547025
BS_T289QKBV	0	0.337290600994606	0	0.670722332379946	0	0.524576290406271	0	0.216133585404346	0.180644167923369	0	0.0582208944577842	0	0.178600107817728	2.42814253643996	0.0472953726413116	5.70774266883728	0	0	0.205377216013427	0	0	0.113238871597598	0.02	0.194624355546209	1.0420534783325	10.6679846449136
BS_T3H5AY8A	0	0.0329011795787259	0.0900334596445412	0.635725925015079	0	0.255745362938639	0	0.110748763562457	0.107166232726438	0	0.0838032508050103	0.179596830255176	0.373063007876551	0	0.148657441527054	3.08366623786869	0	0	0	0.137297907957933	0	0.0365464155987893	0.24	0.0567733921032276	1.08560918181738	5.27495201535509
BS_TVV122JG	0.0592824771037016	0.597851750833948	0	0.982009456804781	0	0	0	0.138211061955003	0.00568649322912763	0.0595045380620045	0	0	0.0574401101163333	0.627073870423314	0	1.92600143717873	0	0.0155794783601693	2.69862828320883	0	0.0645620387097636	0.060894531845395	0.58	0.00239016292474293	1.09936949683893	7.29272552783109
BS_VW85Q4XJ	0.0672467010809336	0	0.0660437219456647	0.175150589263804	0	0.133909124791914	0	0.0434424916311335	0	0	0	0.16676291752104	0.999005876223594	0	0.00919050949534472	2.67516922954053	0	0	0	0.50432840481357	0.0390418697557759	0.000958084090244562	0.02	0.21650731918067	1.02033600802454	4.88024952015355
BS_W97QQYKQ	0.0290361472607861	0.00926395807600726	0.107802733278214	1.84555378253745	0	0	0	0.475764163564988	0.028326813816233	0	0	0.50369466001583	0.361379409671784	0	0.0736362926458156	1.87652663292024	0	0	0	0.609511701138528	0	0.0096188682219188	0.04	0.16180267271699	1.03269163163227	5.93011516314779
BS_WYMX429C	0.640122844409016	0	0.0108975302745121	0.425492861924357	0	0.835575776225343	0	0.00226617366004578	0	0	0	0.183410111745123	1.52950136948794	0	0.0496839724185892	4.25981352016502	0	0.0290606776371083	0	0.176188737247668	0.0634136052118785	0.179332896368839	0.02	0.198750074460575	1.0177937624265	8.38476007677543
BS_YR1XY6SF	0.0311153565939636	0.116845357587273	0	0.280184096971404	0	0.817423067779237	0	0	0	0	0.279802024537549	0	0.557736233464637	0	0	3.92132142093373	0	0	0	0.13015815303112	0.0186334158677802	0.212942101640218	0.02	0.190577207720488	1.0299937086123	6.36616122840691
BS_014EVM2D	0.278135116211481	0	0.0260845844384384	0.129277499686167	0	0.684510537413934	0	0.0381431242913987	0	0	0.0282749806217488	0	1.39722877158576	0	0.0766616262428128	3.25640544856776	0	0	0	0	0	0	0.01	0.284921596878203	0.983647191248798	5.9147216890595
BS_044XZ8ST	0.00274570815320733	0.0182691959295852	0	0.102066457678056	0	1.11876204450967	0	0.251815934143637	0.0454263267194859	0	0.346322910877256	0.0998485957995188	0.414576762785677	0	0.00305472035441329	1.25514033034501	0	0	0	0.0447235522737965	0	0.0675353683001687	0.23	0.0623277934768756	1.0706222970133	3.77028790786948
BS_063ERW0R	0	0.0792860913391952	0.00789510693843829	0.0957849063116834	0	0.360879493705536	0	0.0801116768547297	0	0	0.313255123617956	0	0.42615631187478	0	0	1.54256598721123	0	0	0	0	0	0.143623843413243	0.56	0.00519961986069152	1.10278906838876	3.04955854126679
BS_0D5VRAKC	0.115937825039444	0.19257208709461	0	0.983409081114459	0	2.38326192515575	0	0.711240371745541	0	0	0	1.66009643958056	1.67015470490852	0	0	4.69330661452204	0	0.124788050188812	0	4.04791572724403	0.730493706117816	0.252792757115655	0.01	0.325002012410099	0.957426219625549	17.5659692898273
BS_0J9SHHSC	0.00649868664175268	0.0167355409024841	0.0204774480648279	0.171276649147052	0	0.746204601000594	0	0.151374859986759	0.0135461508736608	0	0.0480985877801085	0.406269048055182	0.161732800767859	0	0.00206936448609801	1.42398382292239	0	0	0	0.446388809073296	0.0187579434726685	0.0190616945028076	0.21	0.0633484611676476	1.07600851286835	3.65247600767754
BS_0SCXXM6N	0.103672646999708	0.131101267917283	0.123245381991853	1.0066838402274	0	0.934698896463999	0	0.246960450108832	0.0318695795599771	0	0.19814091137885	0.0727912298156413	0.574323401770568	0	0.165202802203778	2.61248342417283	0	0	0.0496619404825839	0	0	0.130968449555449	0.07	0.135111418854784	1.03438239354865	6.38180422264875
