sample,MCP_NK,QTS_NK,EPIC_NK,xCell_NK,NK_ssGSEA
BS_QGKEP3KB,0.230066373183457,0.0241640433399898,5.63160880021181e-08,9.39237967295908e-18,0.446687794394603
BS_QH0VYVJK,0.0442538599398106,0.0144932389576939,1.40352051430906e-08,0,0.317498275736338
BS_QH82PBMB,0.0178033724013162,0.0108422575042167,1.41540634079316e-09,0,0.217481692978166
BS_QHY302E8,0.0262823972704507,0.0146659280440204,1.5075623085204e-07,1.12502559232968e-18,0.420315934619811
BS_QMBS32Y2,0.0473139529067162,0.0494686174429221,7.57647087774958e-10,0,0.330192357339254
BS_QNNX91SM,0.129270078093252,0.0450393831498751,8.63663571083203e-11,0,0.251086831888062
BS_QRNSKFMS,0.0106440850703923,0.0167999170790082,1.23044750607277e-09,0,0.263777571004147
BS_QTSXW7DA,0.028259096262913,0.0191064659786917,5.77199654740659e-09,0,0.262418028773241
BS_QV51J756,0.0297701820135536,0.0300037116734105,1.97180796092733e-09,1.40009939119532e-17,0.135094942060191
BS_QY2G1JZJ,0.029717489323214,0.106866055560998,1.31555818522617e-09,5.4370300994255e-18,0.321046395959986
BS_QYA4TQXX,0,0.0158671140250388,2.82638350155763e-09,1.80711782631251e-17,0.24611160536432
BS_R13X6TMW,0.00358882324426751,0.00420855038956203,7.23924278866697e-10,0,0.280780659969272
BS_R244Z0WX,0.0502856989837495,0.0209292028046056,3.68135996806265e-10,6.59304909236536e-18,0.236408002380484
BS_R3AJB6VS,0.0707667003377735,0.0199882955890517,6.10068831000009e-10,4.28898033654549e-18,0.347708163484282
BS_R5JQE0VJ,0.129008174962553,0.0223950634508213,1.35427859755907e-09,9.57751226879335e-18,0.369947152611634
BS_R5SNFB5B,0.0158912679649606,0.00668282255511066,8.05473042615754e-10,0,0.093650443613107
BS_R7V8BC98,0.0416745042143108,0.023303726753428,2.61408182153155e-09,0,0.367247507962934
BS_R9B92M75,0.132102270223784,0.0591214490314982,1.06699787333356e-08,1.37878280386412e-17,0.335714419239189
BS_R9CKW9DY,0.0886669414618066,0.0289813703797353,3.33885921196654e-08,0,0.428899905107476
BS_RAQFEB0S,0.0466224434810275,0.0380602050499673,3.21036155321338e-10,2.2632813444834e-18,0.380353031961578
BS_RARBBY7C,0.125090145905457,0.0274138248514915,0.000889750205069353,0,0.474296257207953
BS_RGSMX7QD,0.0195457712710504,0.0170416863708537,9.62278632777721e-11,4.2276007374425e-17,0.246809111049815
BS_RHAWQJ48,0.283295288276363,0.158275759744893,4.57869020552361e-09,0,0.388483871580427
BS_RHM60031,0.0280081222110795,0.0224779769441469,2.50193685587985e-09,0,0.395322125595233
BS_RJC3WDD6,0.0334423645393145,0.0199024447282896,7.78267559167354e-09,1.58210660366682e-17,0.0609881885288396
BS_RJMJ935A,0.11518458766595,0.00771402378743096,5.78570616352865e-09,0,0.429182497772566
BS_RMT7ABN6,0.0299177523977767,0.013482841932971,0.000557594831601617,0,0.423032960362569
BS_RN0VAY51,0.136507003992991,0.0834421881413374,1.72031443522343e-09,0,0.407859024591729
BS_RNANA568,0.15054952496653,0.0354726616061504,1.8170442785394e-09,4.32537962865169e-18,0.391498138721496
BS_RPJ1EPHA,0.146313546684224,0.0348352164219596,3.84320229606895e-10,1.67113202859441e-17,0.38591064819193
BS_RRAEQZ97,0.0248102884166159,0.0224109967291751,2.46633229302172e-10,4.20821039175998e-18,0.232212703968776
BS_RVSEDNJ4,0.0244603822956045,0.015863766915637,4.09036245143637e-09,9.22080449839424e-18,0.223694427939585
BS_RWJZFTP9,0.0409298223022608,0.0177635639862873,5.69216437932515e-09,0,0.160588885778231
BS_RX1YTZ7F,0.138911645341603,0.0280669053011496,6.13927588501013e-09,0,0.338244151206367
BS_RZBFH1QF,0.0192444696953231,0.00485439060409004,9.83694637195943e-12,1.99410807029244e-17,0.211204092223513
BS_S1KK7XRH,0.0789459118327316,0.0170496949397841,1.05870616881271e-10,2.10860387604823e-17,0.253547737345391
BS_S20SP0WW,0.0859840837776878,0.0690651408631168,7.3077331330347e-10,1.40079769534906e-17,0.38497880177298
BS_S2TA8R29,0.0178383858719846,0.0242112195002783,1.76769829010732e-09,4.08085747698742e-18,0.255725055634342
BS_S3C2PZAH,0.015838575274621,0.0258421156251355,5.40214078385568e-09,1.85624149833302e-17,0.305248497687044
BS_S3MET0JZ,0.140759280790396,0.0173724520328964,1.7357549688431e-09,1.33189931282192e-17,0.318378458458097
BS_S458NMKH,0.0311861320484913,0.0220591125827416,2.46194675404618e-10,1.67912598860442e-17,0.24763463888963
BS_S4V9E1XJ,0.0263517442738474,0.0150867900864543,2.9952245735043e-08,1.57460281452337e-17,0.347880342146694
BS_S50KQEXV,0.0313171486312283,0.0199117306219218,8.27178818600243e-10,0,0.249633301992096
BS_S5P8VTN5,0.0387392335045397,0.0257886406182305,1.02384242017989e-09,1.02602000963738e-17,0.309187415975392
BS_S6B9DVNS,0.00533054217606172,0.0173223520134777,4.60864924439811e-11,9.24183681106193e-18,0.171358402202969
BS_S6S7SK3P,0.0124905094449256,0.0075258531718264,7.97885450345735e-11,0,0.176792604878014
BS_S8K878T3,0.145335705949737,0.0421828154005057,1.4505635809168e-09,1.85677920074673e-17,0.390669590431694
BS_SB12W1XT,0.0246048328001604,0.0606289739661773,2.83460971661578e-09,0,0.35909912113481
BS_SBMAM00V,0.140181639734407,0.0470619627422049,6.26610368281057e-10,1.56423380917669e-17,0.28967966498225
BS_SBMCD7XZ,0,0.0538406769799433,3.79438609313616e-10,7.15047188075371e-19,0.303856604338504
BS_SD0EMK7Y,0.237896755848274,0.0884087155823764,9.22757635836346e-10,7.11925118728319e-17,0.334557686021689
BS_SD8YBRBR,0,0.00975376151190705,3.19495125125513e-09,0,0.100417269468407
BS_SDA4RMMG,0.00715996726886388,0.0248511099610419,9.32214159555594e-11,7.96639903724295e-17,0.18124203403753
BS_SDZY6RZ3,0.03679043036901,0.0211093134095287,6.89054730652385e-10,2.04295384895522e-18,0.257261488228811
BS_SERDGASJ,0.29212474846082,0.100346396308853,1.22008681156103e-09,0,0.34697359109
BS_SFKZSJN1,0.0159763124749598,0.0171612497788768,4.81087153543358e-10,0,0.235119548214937
BS_SH2S6SFN,0.0514612535878863,0.00649887072663163,1.84011050850927e-05,0,0.424795070844156
BS_SHMC4902,0.0246100253420532,0.016184628215327,1.76876986133758e-10,1.84584765914241e-17,0.234584960745624
BS_SJ0HXCD0,0.00533054217606172,0.0115136092223238,7.34085537168657e-10,4.75535728444255e-18,0.347955255904438
BS_SJVTZ5TH,0.239296646492466,0.0449273762898512,1.24365558279833e-09,1.5884479591131e-17,0.322337905806589
BS_SMWQR2F1,0.136161227536567,0.0192244923980938,4.16222913748766e-09,0,0.417558327766332
BS_SNVM7CZT,0.0844893073922227,0.0844643214342977,9.27781216217821e-09,0,0.337934990047798
BS_SQX5E15Z,0.055530871589711,0.0130565696996744,4.2725161683852e-09,0,0.395943029640485
BS_SR2RGDXJ,0.0455015066948269,0.0263274697284841,8.10656631541998e-12,2.00074824340995e-17,0.36017143722511
BS_SW8C9Y5Y,0.0226659706734707,0.00640513993660361,2.36065461278724e-09,0,0.447744151935935
BS_SW9Z10F9,0.00179441162213376,0.0166210612892475,2.6229994608951e-09,8.93785439013208e-18,0.318122784725713
BS_SXRS2P6T,0.0160273199367936,0.0162001933642586,4.60543195536858e-10,3.00317123156344e-17,0.251973751996184
BS_SY3J3XR9,0.0298997766935426,0.0257626016001781,1.35408544047549e-10,2.62807396552385e-18,0.188443713054831
BS_T0MXH2CA,0.0633356511622976,0.0328187205230619,9.39383382126386e-11,0,0.400925152881316
BS_T0RKFEKR,0.0571038199371124,0.00996546433144963,4.06192478446041e-09,3.00526401555793e-17,0.379610315035277
BS_T1W4JA94,0.0259799268407866,0.0240132592656848,9.27903297596698e-11,5.63040949145359e-20,0.254070869464701
BS_T1YHK6B7,0.0592665784755282,0.0116306002475722,2.57398669499626e-05,4.05984829835187e-17,0.323547124016204
BS_T289QKBV,0.0764447794880581,0.0457614657495465,2.78594754670733e-09,0,0.384586527301238
BS_T2F48Z4E,0.079793173615259,0.00594529477494396,0.000220168053860879,2.91677736414528e-17,0.434255264954877
BS_T2QPMZCM,0.00712495379819547,0.0283314222017041,2.20977193544242e-10,0,0.0975669426026764
BS_T3H5AY8A,0.0624118543373673,0.0182917760678208,1.77715051822967e-08,1.23271098102989e-17,0.446957789219421
BS_T4JFN54G,0.0387857283624207,0.0159643239439349,3.14434309363587e-08,1.91321766434023e-17,0.266801677574245
BS_T5P5ME9M,0.0244719916571515,0.0357890283699237,1.29509556076173e-08,0,0.324046795996172
BS_T9A8JJW5,0.0830330828614807,0.0163075218031644,1.10551415525426e-08,0,0.253488748448432
BS_TASG32Z2,0.0424594483176768,0.0107312793666691,1.01459073006138e-08,5.77602629705006e-20,0.387797646740016
BS_TDJXQBVY,0.0171879404687419,0.0304243567884449,1.57042255269454e-08,6.03251654799072e-18,0.409765621636423
BS_TG93XC55,0.0678425218248305,0.0415739636731292,9.05126746236084e-09,0,0.142409078868
BS_TGS109T3,0.0264335779550226,0.0227086840185986,4.24573872702081e-10,0,0.236841262753607
BS_TM9MH0RP,0.0280926175432634,0.0201275998997605,0.000148280407590494,1.20128756062871e-18,0.308768139314594
BS_TR2P8KRF,0.075523115923857,0.0151657838296729,2.88453269033067e-10,0,0.319969848931309
BS_TRKH2SPE,0.0175669052250329,0.0109627369254595,9.64369993395658e-09,3.53052574033071e-17,0.251740085563829
BS_TRPXB3AV,0.015974627246454,0.0240235236283653,5.47591340215357e-11,7.0166061444548e-18,0.231992683399915
BS_TRZZRYKF,0.0485230069250712,0.0223584479151893,1.21047859948704e-09,3.80789915518196e-18,0.375958539634751
BS_TTDNZTZ0,0.0681156871099498,0.0235793399850501,1.20833038301309e-09,0,0.379350381816532
BS_TTE04ZP8,0.130494780525325,0.109182737549049,2.08206507281963e-09,0,0.360358098137983
BS_TV5B86ZD,0.0350791926878832,0.0132262730934045,4.80953133212373e-10,2.17268082716916e-19,0.328074207180174
BS_TV80600R,0.0734035795761162,0.0217248222496797,2.24445442925292e-09,0,0.325716763754988
BS_TVH33J9Q,0.0801332077796982,0.0217030521465699,3.69528119065476e-10,0,0.303363978775111
BS_TVV122JG,0.0210038678467885,0.0500218275244228,3.46901460552275e-10,0,0.313469861349894
BS_TWFDEMBZ,0.0471335257980076,0.0401917093425333,7.95368197942009e-09,0,0.318494398226503
BS_TXZ7KHTQ,0.0630392913298425,0.0181904231423952,1.48617577473525e-09,0,0.336976722364262
BS_V0DQFC75,0.0105080330985593,0.0126531255018973,3.73849522950822e-10,1.78457108852938e-17,0.389351609787116
BS_V2G1YE8R,0.0318632335604058,0.0327751740286091,1.91700479106869e-08,0,0.415927680804074
BS_V33RCK1Y,0.0236292280487521,0.0277313582381207,5.84176238758041e-10,1.25680615490825e-18,0.344417980217796
BS_V3REENH9,0.0500484687911373,0.0218542317677402,5.56093434642486e-10,1.79947589089957e-17,0.300092307788286
BS_V3Z3DB4N,0.0160443192185247,0.0165345107685389,1.701938832393e-09,0,0.108761298101157
BS_V558NW3Q,0.319304460277136,0.0680739290756316,2.67079502218454e-08,0,0.424725068695718
BS_V6RSB5HQ,0.0159236197846202,0.0214570654695937,1.27675779858922e-09,0,0.288324298830655
BS_V72GX2AZ,0.0296201939984309,0.0175931261205911,6.46661336538848e-09,2.21332551366526e-18,0.263890328754972
BS_V7BZ049H,0.0191298401195427,0.0175846232499566,9.86893467973106e-05,0,0.361948427276441
BS_V89HGTET,0.0606186257214761,0.0128074371648878,3.50455658186004e-09,0,0.334458288852427
BS_V8QWBVS3,0.292267546105973,0.00435532979425322,1.25822647848837e-07,3.55433768005673e-17,0.543851288214288
BS_VARR255N,0.110232035808028,0.0221723434236905,1.74739254351983e-10,8.93618766283717e-18,0.388285157355343
BS_VBMRQK4F,0.246668227156371,0.0937964671446013,1.91442042532076e-09,0,0.315366175076731
BS_VDFXXMEX,0.0562974850088801,0.0191755950062537,3.5966545516646e-10,0,0.290590955141448
BS_VF3NVT4G,0.130915452837642,0.0844290609677691,2.55645266007771e-10,0,0.363380039171818
BS_VKH87DD2,0.0276959735673012,0.0154741707016135,6.31299571107275e-09,0,0.418724990376659
BS_VKHJG2B8,0.0820337851298226,0.103671083394337,1.55819970561615e-09,4.63901230878491e-18,0.39016948504328
BS_VKYEM67A,0.122400610950843,0.0147612305043741,7.73979398784771e-07,0,0.277733984431664
BS_VMMJYN8Z,0.0176329868967548,0.0342975132930598,2.31886449361991e-07,0,0.18060879760034
BS_VMQMGSJY,0.0665935052450159,0.0165735133932513,3.01908354171501e-08,0,0.389226346042234
BS_VTYNWK05,0.0906791685909874,0.0417266880938214,1.11934182555896e-07,5.89073654407004e-19,0.422695129290926
BS_VVTHDRBD,0.00357114402459637,0.021170994849548,3.15279750011961e-09,1.16744154305792e-17,0.147522812578298
BS_VW85Q4XJ,0.0370603854156433,0.0183573108235013,9.25316008557356e-10,0,0.353287395341138
BS_VZWXGYT2,0.221118070997854,0.0202342664225394,2.5094587876044e-08,1.94193057655742e-17,0.446800942036844
BS_W1385R8Y,0.0260896266694,0.0295236136875509,1.48400357770837e-07,3.07891816425124e-17,0.185862462700664
BS_W4DB5RP1,0.0299684633750475,0.0231905095670847,2.08196440944329e-09,0,0.156857549678885
BS_W7MFJZ5A,0.105176712632439,0.0336085017290198,6.58101024520665e-10,9.7839955022065e-18,0.387410582703473
BS_W97QQYKQ,0.10961244141139,0.0114797690442319,4.91519778586442e-11,9.25286493049263e-18,0.409591173970974
BS_WBVSK3MP,0.0142322283767198,0.0180924612821126,4.46113705485398e-10,1.73025887710478e-17,0.176149229390661
BS_WEKK6SHP,0.0750333050318956,0.0311512376577673,0.000536483916572265,0,0.417541156950971
BS_WHBEXD5H,0.02304756829225,0.0260582073695315,8.61828233524079e-08,6.86248025432173e-18,0.396920052934742
BS_WQ1YRTAT,0.0524789450142941,0.0317834422469588,1.06985926091584e-08,0,0.0862082035560447
BS_WRQHPSXQ,0.0124905094449256,0.0166117967957576,1.39720822393843e-09,5.63940377804028e-17,0.169806639150762
BS_WTJEDTZC,0.210608340027451,0.0215711405151428,5.41149560983258e-09,0,0.49352036668034
BS_WVRX4C9Z,0.58160282174886,0.0621656733941064,4.19831404937677e-10,0,0.402519667202507
BS_WVS02TZK,0.0352367761614483,0.0118251474984062,3.27383979036759e-10,0,0.303405667719781
BS_WYMX429C,0.0877500500778753,0.0391006558811213,1.42998511224253e-09,3.1515962238568e-18,0.431019823439349
BS_X0XXN9BK,0.15007885212138,0.0412209365902018,1.39829419018392e-08,0,0.387467388589959
BS_X16PENSA,0.041558056533992,0.0159509913744004,1.60323960531473e-10,3.44651063962466e-17,0.349928273124004
BS_X1G0TKP4,0.0241505017479844,0.0602028130816349,1.25828503791697e-07,0,0.346947074674054
BS_X20JCR4H,0.394190001358666,0.0699732667756755,3.31120942498764e-09,3.44132125435516e-18,0.343229604510359
BS_X23724NJ,0.0158735887452894,0.00993984934010743,1.67573846359257e-09,0,0.268433117207877
BS_X2EDW2ZB,0.0483387140778909,0.0449080284837096,2.94642339492159e-10,0,0.300250140776685
BS_X3HR4Z21,0.10495384306267,0.0219046878044129,2.10338563375599e-09,9.26447330661067e-18,0.338878096111967
BS_X4DD4KSZ,0.156663527141,0.049861804162524,1.08408284061813e-05,0,0.386418404375386
BS_X4X1SFSE,0.0124554959742572,0.0209097581495208,6.66359955076203e-10,0,0.181032455556836
BS_X5DFR216,0.0241505017479844,0.0377760183978325,8.37798504221508e-09,1.18920307395862e-17,0.462516268682515
BS_X6GFVDVA,0.0896381236210941,0.0357202779814651,8.17139726601407e-09,1.55061814680405e-17,0.343300970550471
BS_X91K8KMG,0.0437400067026735,0.00907014392974766,1.23767848716393e-09,7.20182330976592e-18,0.33122172668184
BS_XG0DBWVT,0.0242031944383239,0.00714713392636078,2.48184490355157e-10,0,0.239247849768453
BS_XGDPK33A,0.236632441960905,0.0728197729339154,9.20503939325159e-10,5.93876598132729e-18,0.221317441069665
BS_XGSA3GQE,0.00891936542032923,0.0190547928933346,3.92750283876564e-10,0,0.262014084921202
BS_XKKB4MZV,0.0243396828617,0.0242436837890889,7.66316384951904e-08,1.24610696608308e-17,0.22318378565221
BS_XM1AHBDJ,0.0387925150765188,0.0105097687803992,1.27109123091665e-09,0,0.233593776669384
BS_XQ5SFW35,0.043936806563258,0.0160673308218681,1.1531975451578e-09,7.3392430285722e-18,0.307503900746781
BS_XQXXBWPD,0.0433873338277835,0.013176528523976,1.04200782626302e-10,6.50896446312246e-18,0.390228153766
BS_XYVCMF4A,0,0.012727419132004,6.85864841801845e-10,0,0.359032679910502
BS_XZM79E42,0.100783253334573,0.0188145850489,0.000160688534092928,8.06069653518788e-18,0.355401066868812
BS_Y0PCBNJV,0.00536555564673012,0.0184576398277501,2.45566782394477e-10,0,0.247322093017037
BS_Y274AC0H,0.0194427510568171,0.0798350119041646,1.744076437138e-07,0,0.445971424157179
BS_Y7H24JZG,0.0259866064551666,0.0182975076723317,1.93196209025908e-08,0,0.373952885362126
BS_Y7W8BR6B,0.0342223056573107,0.0299257307270532,9.17660935118841e-11,0,0.394889722448759
BS_YA0KMBRT,0.0387340976038726,0.0163748581442383,2.55906620205947e-09,5.54286670217357e-17,0.232589458239852
BS_YASWHXJC,0.0807776342001543,0.0201394162766867,2.67556093931403e-08,1.07034069573568e-17,0.51076856449886
BS_YB2RXRHT,0.0248259859232183,0.0210546401711774,5.14160476216207e-10,0,0.233714811461485
BS_YCREDZTJ,0.0160096407171224,0.0151696499619385,2.12324010994157e-09,5.85962099635027e-18,0.295837261491043
BS_YDEVMD24,0.102540243514013,0.0510714985249231,1.88199002960198e-08,0,0.202599609828523
BS_YEQVW4ND,0.0732198703030396,0.0192521009040029,1.11085735852065e-09,1.83392152311586e-17,0.259876814171684
BS_YMAJC22S,0.021186155217117,0.0227087514248974,1.85558996350554e-10,4.90537248975786e-18,0.0993116507713577
BS_YMKQT5V0,0.492362143487522,0.0580251134275502,7.70175539176648e-11,0,0.411824341765642
BS_YR12D1ZY,0.229619866838708,0.0542391631799252,5.81077862230848e-12,0,0.365050988285282
BS_YR1XY6SF,0.0954916624541455,0.0424986686481308,1.70538171804874e-07,0,0.433776537786407
BS_YSZRQ95C,0,0.0218371894135905,2.84073640174577e-09,0,0.319714360504402
BS_YTWEM5SG,0.128850915814008,0.087677578224065,1.72235217001566e-10,9.16432185437325e-18,0.382901475686301
BS_YVEEXAAT,0.0350810632568754,0.0423892604567673,4.36994439344962e-09,0,0.408048030757202
BS_YVMEEBKC,0.0350014471517634,0.0145234347695355,6.19207892986217e-11,0,0.233343177756176
BS_YWJKHMXV,0.061228142996284,0.0501529212524698,0.00135611728653291,0,0.436565617541141
BS_YY5B2XDD,0.103649311909014,0.00450550889313559,1.53079781745109e-10,0,0.377688222477355
BS_YZ2QFDAN,0.0636972713185195,0.0143641549105154,2.3144551114811e-05,0,0.371780493487387
BS_YZ2Z1Q6Y,0.0925223608552892,0.0228564142695479,2.31321947116603e-08,7.17537335691539e-18,0.269323512309131
BS_Z0AVVB1V,0.0496762243033578,0.0158051626992223,2.7987065709769e-09,2.70149339728048e-17,0.304296452077676
BS_Z0ZPD9S9,0.0761011553344405,0.0170051930084083,1.64482072711589e-07,2.24466513300933e-17,0.360325584366939
BS_Z1A875MW,0.0318812477493431,0.026855004041521,2.27267273165889e-09,0,0.264982380217444
BS_Z3RCA1T9,0.197967687027279,0.0671592061062097,2.30485550044202e-09,5.72093127815102e-18,0.352274839434551
BS_Z6BWR941,0.0246918590232284,0.019664819017324,1.56455921772178e-09,0,0.283805944618087
BS_Z7Y2466H,0.0502494696827732,0.0158719630518327,5.02933911117762e-10,0,0.256686345090187
BS_Z8F3GM85,0.0369923220308527,0.0140025037489662,4.58752469400119e-08,0,0.260002948997991
BS_ZD5HN296,0.162310900149274,0.0475957034728967,0.00233098641568052,4.25825943829239e-18,0.441598744089001
BS_ZF6BSFNF,0.045019966007876,0.0367806721300775,8.1264178711967e-11,1.80765085996815e-17,0.259202708018448
BS_ZHHAM3AN,0.362828878659498,0.0076478010439485,1.36281847808094e-08,2.4126757790382e-18,0.628529958967022
BS_ZHRGDRBW,0.0247732932328788,0.0553166016974827,1.12549194863365e-09,0,0.291476729983621
BS_ZJY7Y34M,0.0228156137199195,0.0493281221820614,4.41786554087109e-09,0,0.2925774373466
BS_ZM97KKXE,0.292386088175094,0.0454670209894395,3.64357512098049e-08,0,0.392322361889977
BS_ZN2P8BKH,0.237850252387608,0.0236074314817048,1.51071979103106e-08,0,0.500221528094104
BS_ZTWGFWTX,0.0314146056205647,0.00775089716957509,1.83434465425923e-10,7.66927187735978e-18,0.343412601546539
BS_ZV1P6W9C,0.0159586332552886,0.0255228239371592,1.02664315866222e-09,0,0.205569407232281
BS_ZV9Z3SY6,0.0228104778192524,0.014990670433193,1.88028133736581e-09,3.46716983748212e-18,0.248804049399672
BS_ZVM8CAB0,0.152947145156515,0.0113680014483372,2.09386416935437e-06,0,0.522055405171781
BS_ZVX2GRD6,0.00536555564673012,0.0118849385271621,9.20010972561477e-10,7.37363535727916e-18,0.179872979533249
BS_ZZMYDZJW,0.0315645936356873,0.0167644889039521,1.39814995411366e-09,0,0.269731457015243
BS_ZZWMD6FA,0.0490024832496488,0.0239714170206822,8.22888324106751e-10,0,0.33862463246106
