Kids_First_Biospecimen_ID	Bagaev_Angiogenesis	Bagaev_Antitumor_cytokines	Bagaev_B_cells	Bagaev_Checkpoint_inhibitor	Bagaev_Coactivation	Bagaev_Effector_cell_traffic	Bagaev_Effector_cells	Bagaev_Granulocyte_traffic	Bagaev_Immune_Suppression_Myeloid	Bagaev_M1_signature	Bagaev_MHC_I	Bagaev_MHC_II	Bagaev_Macrophage_DC_traffic	Bagaev_Myeloid_cells_traffic	Bagaev_NK_cells	Bagaev_Neutrophil_signature	Bagaev_Protumor_cytokines	Bagaev_TAMs	Bagaev_T_cells	Bagaev_Th1_signature	Bagaev_Th2_signature	Bagaev_Treg	Bagaev_Treg_Th2_traffic	Bagaev_Tumor_proliferation	TIS_Danaher18
BS_5YYCP891	0.41614119191646326	0.11104330496051355	-0.09026080695393893	0.31273214457659837	0.19355255944805427	0.36019651106185807	0.24402400078034864	-0.025280285086875437	0.2086665780644761	0.22445960583150007	0.5673819761003407	0.5835724866098473	0.12314056079333334	0.2471375503716922	0.24238416082264572	0.07317395928627626	0.17420842305152118	0.3085451715584462	0.35712368275653106	0.16087007494685265	-0.11806795140829542	0.21510187845095413	0.08649556811944993	0.4040887194956466	0.42250143588907185
BS_680K119G	0.4224859867418796	-0.02495983125738572	0.09389307843796017	0.198083214933696	0.14602322086559646	0.16522905899014642	0.03684549976825467	0.2059519612049926	0.2026986544243378	0.21259922146491936	0.5318771019401791	0.5355177290981943	-0.04385771617948045	0.24082764506989426	0.019909008625457542	0.21499906552832054	0.23028654923653985	0.3143559913525039	0.197418226507181	0.10763029232409578	0.019898873024818076	0.27646905321857485	-0.057764619077165534	0.2656170035477608	0.3061012340599299
BS_699TN5RN	0.37850566918871564	0.10996723930754598	0.29098364399962445	0.3644408347453445	0.2357821762401916	0.34487188157823134	0.24499658171564123	0.17893705518037342	0.2468017975824774	0.2945912410037882	0.558270571218689	0.5995680281656992	0.260379314069313	0.41020604252255305	0.17790041136748913	0.22194262612448912	0.24315562340514393	0.3473351471774876	0.3475724670598994	0.18253488977119475	0.12988683931933687	0.3466991830300872	0.11223622694758556	0.21379640378203202	0.4266208362424049
BS_6HXD39AM	0.4066355481705315	0.2664708781581772	0.34928218712331993	0.372062508502955	0.2880929349869958	0.4339264075922531	0.3538075113221454	0.21900057133854078	0.2998756249841613	0.3707243001334231	0.5501368128957312	0.5909778721323088	0.288429736359991	0.45345746281918037	0.27818356606963246	0.3245930039525945	0.2960687136569397	0.31499513128293655	0.42258023830247593	0.29662327776709335	0.19963727583145302	0.3572636836247874	0.19393043141415853	0.2947249578323148	0.4657283220702081
BS_6VF6VPCG	0.4858926887200434	-0.010438623899671385	0.16649831631603798	0.25329531440724035	0.1611988488147113	0.22948841629187913	0.1400803826713964	0.1362603817660868	0.2141604528576495	0.2106907673725823	0.5492978438684654	0.5840752057500259	0.1242814825304647	0.3269675349818816	0.17700189847321726	0.2701338299226174	0.2884594850612455	0.3291414481519447	0.2815164680467193	0.09663257962370364	0.08433823371457799	0.2949727992879266	-0.10283331228459155	0.3416021106499878	0.35841425130085064
BS_7H4RFCW9	0.39952302616297897	0.1630554473183147	0.32638459852755913	0.36649874549589295	0.2673422397912765	0.36216090823599195	0.27829205196078455	0.17104195890194138	0.3039091870415036	0.2990635745157496	0.5739893277079708	0.600538448805626	0.24049201668474968	0.37075524388611547	0.20859340446034694	0.2822170378692577	0.2555542458535249	0.4070075110189225	0.3736954227251234	0.2528055662381406	0.11696266917760274	0.3881808196272032	0.13341601191583538	0.3245900406686103	0.43681015065956097
BS_9P9MB8X8	0.3983922198356459	0.03896538708362305	0.13386035911734953	0.23742182359389213	0.1679074008963122	0.21330677313886764	0.16353192640262235	0.11411825725677803	0.18850682661893856	0.19991273418806318	0.5550598607667928	0.578624274822447	0.015422988558038184	0.23221289516044621	0.17252251782296657	0.1945358626804653	0.21158765771623797	0.3521529483050104	0.26578695875045055	0.1492211879536343	0.024351371245237934	0.28722685772988654	-0.04700781631003008	0.3075703200053122	0.34191340757435823
BS_B0SVFK4P	0.4004461407096363	0.08372411355304374	0.397078794922497	0.36672139680419286	0.22317244138495734	0.29721612916198237	0.22708901580893592	0.20995802073333542	0.23687769666007186	0.294048138286803	0.5625153995544652	0.5967440812806156	0.27764257504486656	0.398309255635238	0.15276940620871124	0.2881996816255878	0.2876138198163358	0.3912782896101401	0.36291318669966555	0.1571056026153128	0.16608298845315053	0.37939020657174183	-0.029922406366306272	0.1909667233708566	0.41676681698977364
BS_B3M5SGPA	0.403499516982284	-0.035706947169584	0.022288803514454326	0.15125880152775667	0.10503075004692755	0.18637758476220576	0.10702466942686313	0.15881505606838447	0.23881858080812413	0.1337929895162901	0.559331950063625	0.5300181068531956	-0.02702409884479778	0.1814507802661591	-0.012454962290769183	0.179174571368285	0.24416734626955208	0.3009692427787368	0.24309060973096946	0.07002956918143038	0.07703051158321786	0.28435227808635116	-0.19439241100099888	0.27972843591468655	0.32738550934084587
BS_B5JM6T8K	0.4263614505881251	0.031069715213796888	0.1554190362662473	0.28236130858728803	0.15853890926822845	0.22478698434472663	0.1549544150434048	0.24045667851602348	0.20250617435402174	0.2463427303870535	0.5470766061874042	0.5804375049064223	0.18362257060704118	0.34117380448212425	0.1856640757924655	0.13879249727567278	0.14604471019497833	0.35217489464331636	0.286462818444132	0.05022834290772589	-0.10923581574198257	0.2937761112164205	-0.13139287093234672	0.30155711450660605	0.35739601462575527
