Kids_First_Biospecimen_ID	Bagaev_Angiogenesis	Bagaev_Antitumor_cytokines	Bagaev_B_cells	Bagaev_Checkpoint_inhibitor	Bagaev_Coactivation	Bagaev_Effector_cell_traffic	Bagaev_Effector_cells	Bagaev_Granulocyte_traffic	Bagaev_Immune_Suppression_Myeloid	Bagaev_M1_signature	Bagaev_MHC_I	Bagaev_MHC_II	Bagaev_Macrophage_DC_traffic	Bagaev_Myeloid_cells_traffic	Bagaev_NK_cells	Bagaev_Neutrophil_signature	Bagaev_Protumor_cytokines	Bagaev_TAMs	Bagaev_T_cells	Bagaev_Th1_signature	Bagaev_Th2_signature	Bagaev_Treg	Bagaev_Treg_Th2_traffic	Bagaev_Tumor_proliferation	TIS_Danaher18
BS_2WANPFBJ	0.36299553879584484	0.01853055537268872	-0.04697646009391514	0.1967840014534964	0.14404430557710893	0.13143583626455124	0.0968077911749277	0.18656535315427064	0.16177594722176725	0.13542843169811028	0.4810973889720911	0.4959565309492819	0.0733834425050017	0.28740089412780156	0.18436441533159378	0.18562837344712055	0.19022598944837382	0.3433494283649457	0.16942315291697396	0.10290143940500256	-0.11358336153573252	0.2604646728839043	-0.12684881290283337	0.41705112468800626	0.3038402738615931
BS_30F3Z9FS	0.33943535492077453	0.061723711331582	0.12808441590415057	0.1957212692117583	0.10643711059488845	0.2162360139548483	0.12713519801344272	0.2115203772769159	0.14823990556459551	0.22325392461767377	0.47468003268445247	0.4612822421283928	0.0727815923517519	0.16194110133885845	0.1729124528393738	0.06761185303197002	0.212303767732222	0.2999038733551387	0.20312087804781015	0.14348482848558497	0.15505449287384618	0.2774181516295997	0.03685647013610925	0.4283659742269965	0.2681752387135448
BS_30VC3R2Q	0.43470162585065575	-0.01669599002348974	0.07364984058454355	0.16260200724704899	0.10789889002248922	0.11998411090837123	0.07229018345865858	0.21516097939125944	0.1802496306745412	0.1529906998960674	0.46018469161391257	0.42944734791068506	-0.05159029419163163	0.176609463277605	0.1345299266420406	0.14868171701445299	0.17897191571412002	0.26896824055182117	0.1593639882334481	0.03748046376870702	0.008464055620896428	0.21866797480545436	-0.11428116152409709	0.3228359812130057	0.24069367002255768
BS_30YWQ3FY	0.37655174042289047	-0.00042439353635008366	0.2633542307015543	0.12849116174504127	0.20030813983841245	0.14055840616278878	0.1478537458106611	0.33729222768767475	0.21104928730019537	0.14261190767543439	0.4122129425762533	0.4327987441256551	-0.040993868787031484	0.06333810363658648	0.050330610583707164	0.2827511082796527	0.15686273625419897	0.27476155156089516	0.1541396526307459	0.13576018409725962	-0.02546617353873645	0.22692782025462796	-0.08531068487273402	0.4279727135063504	0.22666657288689215
BS_31MBRWC4	0.41380049643502614	0.10437615840009605	0.12501124593985433	0.2559021259892781	0.20175067811626968	0.2519581598870817	0.22114677203374897	0.24468382390625615	0.2253015137616985	0.21790959964237241	0.45650616097027846	0.44979133623504763	0.01656689991937545	0.22524244409470798	0.13727184909607176	0.25115152541271224	0.24429562379029965	0.27957180012674215	0.23985538866764378	0.17672786229286597	0.16338281860778747	0.33270558531553673	-0.008873931847187282	0.3892253121488634	0.3176290407369804
BS_333KCNDP	0.4023918151914204	0.15804884024995414	0.24950280756672502	0.2771435974464319	0.23174059886380532	0.2720917192724054	0.23668910764786713	0.3813191394374351	0.2592860218615315	0.2623516451505371	0.4678701993717173	0.4940818486532262	0.2231390109850137	0.3490635725523026	0.24061685706331254	0.3172819234756983	0.28767796147758357	0.4170544759684714	0.26534912275204475	0.24527595726803866	0.15315901923692846	0.33888502707647106	0.20291182483893955	0.3952432785883192	0.344274420645132
BS_399RPKC9	0.4105798281503633	-0.047980634088478594	0.08408133926743734	0.16962759281771433	0.05502349197733702	0.12349546773190914	-0.0027330097030698153	0.2130035732192307	0.16636660417478352	0.18312792575871836	0.47784390375046987	0.4167078688967133	0.019465334945667625	0.2444549584112799	0.09118203779044996	0.1476225710169464	0.1861365824433336	0.2665924977129429	0.11417913150673774	0.033776497639851154	0.010301419609587076	0.1887426651919542	-0.15849524972235668	0.3297398479464477	0.23445553291161983
BS_3AC3SRWH	0.3134839954795016	-0.19103060610018546	-0.03637631192130771	0.12648726361592694	-0.08188854973769615	-0.1373407570386022	-0.31695841252361884	0.18774015699157492	0.10823753120309539	0.012364783731725858	0.39241537733466975	0.3902236535504605	-0.06403469228114723	0.10920312458927602	-0.28095159442580386	0.142590545778058	0.11770472763253145	0.1397051990664421	-0.08667868033115919	-0.033935453741610125	-0.07747460683864851	0.20173697526339301	-0.15814123312242565	0.09088466891606801	0.1526997884812241
BS_3MS8WVNR	0.3385821657755005	-0.015858943545219266	0.037172243198586884	0.16872880194018905	0.015045794187192218	0.10563303722919734	-0.007309136759686105	0.06705340986685182	0.11070658828880968	0.14253042419259046	0.46383735661940373	0.3906517465551849	-0.08679813852500896	0.20478883381194102	0.025098328749152538	-0.0039026369240736983	0.20361864671272087	0.1634695987041246	0.023640203839596072	0.06721788787365918	0.028686923294260185	0.22227042481212828	-0.11841177479123144	0.4628822275561891	0.24214226182790838
BS_3ZPJAK9A	0.3392045945763891	-0.16805523076520135	0.07123486420755186	0.03909118457162653	0.016097004401483123	-0.10477891756753163	-0.03921748174512411	0.24848087538055696	0.09785315101467952	0.07630860441889192	0.4439951295681324	0.38732241815247126	-0.12561763341410337	0.1728809796457735	0.054138387667569024	0.23956382265854909	0.06905395664501478	0.18427034359617114	0.07565967709574936	-0.00824234518543227	0.06951542917334858	0.12565610818648132	-0.2758493179132523	0.281669247606264	0.12432832040786042
