gene	log2FC	z	p	q_BH	mean_eco_log2tpm	mean_rest_log2tpm	n_eco	n_rest
IL3RA	0.19417739443629267	3.527663433074668	0.0004192448589190878	0.005059513490699022	0.8658208861073431	0.6716434916710504	160	189
SNHG17	0.5088148242590438	3.5265986387996686	0.00042093433658196844	0.005077319811766031	3.8860695750888388	3.377254750829795	160	189
BANF1	0.5821961578876307	3.5250014473871687	0.0004234804776059864	0.005105435879918513	7.0124947774361575	6.430298619548527	160	189
IL12RB1	-0.2742690608877999	-3.5244690502496687	0.00042433238215089375	0.0051105127405645205	0.6870754061318259	0.9613444670196258	160	189
ENSG00000289111	0.2760466403099907	3.5244690502496687	0.00042433238215089375	0.0051105127405645205	0.9503092331799918	0.6742625928700011	160	189
BOLA3	0.4877745122851094	3.5234042559746688	0.000426040994090382	0.005125886727073226	4.55307877235315	4.06530426006804	160	189
CHL1-AS2	0.4922393981816655	3.5234042559746688	0.000426040994090382	0.005125886727073226	1.787561022788518	1.2953216246068524	160	189
DLEU2	-0.35876671190893195	-3.522339461699669	0.00042775602826972126	0.0051439125832374085	2.2145527765545627	2.5733194884634947	160	189
NKPD1	-0.062311838371721995	-3.521807064562169	0.00042861596063015206	0.005149034066790373	0.30232048381163645	0.36463232218335845	160	189
ATG16L2	-0.42166583081692677	-3.521807064562169	0.00042861596063015206	0.005149034066790373	2.9672972102445465	3.3889630410614733	160	189
RSPH3	-0.41304844989345546	-3.521274667424669	0.0004294775068762746	0.0051541645564726814	1.9063379957376252	2.3193864456310807	160	189
GLUD1P3	-0.5683907003626443	-3.521274667424669	0.0004294775068762746	0.0051541645564726814	2.212512222785884	2.7809029231485285	160	189
PCDHB11	-0.4926483266699133	-3.520742270287169	0.00043034066979230623	0.005161912402169999	1.1689450086419382	1.6615933353118515	160	189
GVQW3	-0.4032730431726581	-3.519677476012169	0.00043207185679250415	0.005177442865787351	1.7541575978363777	2.157430641009036	160	189
ENSG00000237550	1.1498105448806175	3.519677476012169	0.00043207185679250415	0.005177442865787351	7.225080959609545	6.075270414728927	160	189
PPP1R12A	-0.5377108503139025	-3.519145078874669	0.00043293988646642134	0.005182560544167472	4.443051839937537	4.9807626902514395	160	189
ZNF891	-0.4340295450647167	-3.518612681737169	0.0004338095439904155	0.005182560544167472	1.3922634493023058	1.8262929943670225	160	189
DNAH6	-0.3588930828598128	-3.518612681737169	0.0004338095439904155	0.005182560544167472	0.7335998680324655	1.0924929508922783	160	189
ENSG00000234104	0.41645597277692037	3.518612681737169	0.0004338095439904155	0.005182560544167472	0.7966749182015441	0.38021894542462376	160	189
ARHGAP9	-0.541670943209922	-3.518612681737169	0.0004338095439904155	0.005182560544167472	2.5071558965453713	3.0488268397552933	160	189
DLG2	-0.5325664480345367	-3.518612681737169	0.0004338095439904155	0.005182560544167472	2.792428295424002	3.3249947434585385	160	189
POLK	-0.47258767289039394	-3.518080284599669	0.0004346808321702422	0.005187745183134389	2.975876976023352	3.448464648913746	160	189
LATS1	-0.5418037535925713	-3.518080284599669	0.0004346808321702422	0.005187745183134389	3.1344378553249346	3.676241608917506	160	189
PCLO	-0.6586963528436389	-3.517547887462169	0.000435553753815654	0.005192938875894576	1.914430282909991	2.57312663575363	160	189
SLC25A16	-0.4205230488278451	-3.517547887462169	0.000435553753815654	0.005192938875894576	2.8415681839025035	3.2620912327303486	160	189
LPP-AS2	0.2753411912913958	3.5170154903246695	0.0004364283117415102	0.005198141628704353	1.128386098996661	0.8530449077052652	160	189
PARD6B	-0.3240494466632333	-3.5170154903246695	0.0004364283117415102	0.005198141628704353	0.8840283917102116	1.208077838373445	160	189
VPS33B-DT	0.15455249153424366	3.5164830931871696	0.0004373045087664451	0.005203353447839858	0.41755653395209846	0.2630040424178548	160	189
WAC-AS1	0.5547923042002938	3.5164830931871696	0.0004373045087664451	0.005203353447839858	2.7102463550346227	2.155454050834329	160	189
PDP1	-0.5201168809813885	-3.5154182989121696	0.0004390618314107364	0.00522164461756949	3.116678574860341	3.6367954558417295	160	189
KMT2E-AS1	0.4269853673299131	3.5148859017746696	0.0004399429626897877	0.005226883691926842	1.9437340722035366	1.5167487048736235	160	189
H4C9	-1.0107834772526822	-3.5148859017746696	0.0004399429626897877	0.005226883691926842	2.783969787481552	3.794753264734234	160	189
ENSG00000273406	0.1734227991680694	3.5143535046371697	0.00044082574438664146	0.005234750556214942	0.4966555581731858	0.3232327590051164	160	189
ENSG00000247416	0.27681199257585	3.5132887103621697	0.00044259627040177385	0.005250519555776243	1.0993910782288232	0.8225790856529732	160	189
PDCD4-AS1	0.30840542259965087	3.5132887103621697	0.00044259627040177385	0.005250519555776243	1.1394165578111783	0.8310111352115275	160	189
ZNF347	-0.40716067348734564	-3.5127563132246697	0.0004434840204143864	0.005255795139036829	2.157118242479107	2.5642789159664527	160	189
ZSWIM3	-0.31078592687494444	-3.5127563132246697	0.0004434840204143864	0.005255795139036829	1.4719696835395608	1.7827556104145053	160	189
ENSG00000280374	0.2678040593896279	3.5122239160871698	0.00044437343223391323	0.005258455886873728	1.0799589669479235	0.8121549075582956	160	189
RPL13AP25	0.23941265259508188	3.5122239160871698	0.00044437343223391323	0.005258455886873728	0.7150792765018983	0.4756666239068164	160	189
AP1G1	-0.35044069973023895	-3.5122239160871698	0.00044437343223391323	0.005258455886873728	4.274401383345631	4.62484208307587	160	189
NHLRC3	-0.3226514187359135	-3.51169151894967	0.0004452645087187346	0.005266373745693268	2.8135464829642274	3.136197901700141	160	189
CCR5	-0.5981526633261554	-3.51115912181217	0.0004461572527312274	0.005274303427155506	0.8644834122074174	1.4626360755335728	160	189
TUBA1B	0.5307835878546907	3.51062672467467	0.0004470516671388758	0.005279615656812825	8.996108492001344	8.465324904146653	160	189
ENSG00000278986	-0.13219436163626747	-3.51062672467467	0.0004470516671388758	0.005279615656812825	0.3612350202803302	0.4934293819165977	160	189
LINC00606	0.12836129670857524	3.50956193039967	0.000448845518628449	0.005295528978109688	0.3450666598395131	0.21670536313093788	160	189
RBM28	-0.5112430434017576	-3.50956193039967	0.000448845518628449	0.005295528978109688	3.738827104129926	4.250070147531684	160	189
SESN3	-0.5592746700783229	-3.5068999447121705	0.00045335958080627847	0.005343472138206539	4.4672240657506235	5.026498735828946	160	189
PRDM6	-0.24055001180196145	-3.5068999447121705	0.00045335958080627847	0.005343472138206539	0.31281746042386793	0.5533674722258294	160	189
SKP1	0.5080771458776825	3.5063675475746705	0.000454267462116853	0.0053515143029714265	8.221946874800851	7.713869728923169	160	189
RASAL3	-0.44854509928175146	-3.5053027532996706	0.0004560883168422958	0.0053623148688802325	1.3835284384364595	1.832073537718211	160	189
RPS15P4	0.2957714730580716	3.5053027532996706	0.0004560883168422958	0.0053623148688802325	1.1626702692494226	0.866898796191351	160	189
TTC21B	-0.4380267683625094	-3.5053027532996706	0.0004560883168422958	0.0053623148688802325	3.184760032349172	3.6227868007116815	160	189
MPP4	-0.09944588629842824	-3.5053027532996706	0.0004560883168422958	0.0053623148688802325	0.21994241914635712	0.31938830544478536	160	189
SLC12A6	-0.4357081544141419	-3.5047703561621706	0.0004570012960845027	0.005362419758111232	3.0973520201041116	3.5330601745182535	160	189
LINC02328	0.27183193916629655	3.5047703561621706	0.0004570012960845027	0.005362419758111232	1.1869745298163619	0.9151425906500653	160	189
PDPR2P	-0.449432848606647	-3.5047703561621706	0.0004570012960845027	0.005362419758111232	2.083987822580357	2.533420671187004	160	189
PSMC1	0.5751166633360381	3.5047703561621706	0.0004570012960845027	0.005362419758111232	5.797778163192644	5.222661499856606	160	189
USP35	-0.41777442595072545	-3.5026407676121707	0.00046067029377883095	0.005402799500838627	2.1789425892399783	2.5967170151907037	160	189
LRRD1	-0.09142384740886475	-3.5021083704746707	0.00046159182804195176	0.005405591170840744	0.18689140178069477	0.2783152491895595	160	189
LINGO2	-0.28675681324389457	-3.5021083704746707	0.00046159182804195176	0.005405591170840744	0.27951792643271356	0.5662747396766081	160	189
RNF32-AS1	-0.2000387517604562	-3.5021083704746707	0.00046159182804195176	0.005405591170840744	0.4450064394103294	0.6450451911707856	160	189
GBGT1	-0.3717641874060371	-3.500511179062171	0.0004643667615151781	0.00541936339582347	2.1016827254253085	2.4734469128313457	160	189
ENSG00000288752	0.2890163783220465	3.5010435761996708	0.0004634400589604848	0.00541936339582347	1.1155818201206376	0.826565441798591	160	189
NOM1	-0.3716370189005156	-3.500511179062171	0.0004643667615151781	0.00541936339582347	2.653553090116978	3.0251901090174935	160	189
RNF150	-0.4490593588174425	-3.500511179062171	0.0004643667615151781	0.00541936339582347	2.2185862580101925	2.667645616827635	160	189
ENSG00000260267	-0.3296745941324446	-3.5010435761996708	0.0004634400589604848	0.00541936339582347	1.6318764586720573	1.961551052804502	160	189
FBXL18	-0.36748541423920855	-3.500511179062171	0.0004643667615151781	0.00541936339582347	2.0763153014415865	2.443800715680795	160	189
TNK1	-0.15935822578701625	-3.500511179062171	0.0004643667615151781	0.00541936339582347	0.3868114660262157	0.5461696918132319	160	189
STIL	-0.454711112153968	-3.499978781924671	0.0004652951927404114	0.005427528880510816	1.7520202152230682	2.206731327377036	160	189
ENSG00000263280	0.18487033057228397	3.499446384787171	0.0004662253555975937	0.00543570652919337	0.520406310661672	0.335535980089388	160	189
ENSG00000272338	0.3572473746949596	3.498913987649671	0.00046715725305213063	0.005443896358504348	1.367098635048007	1.0098512603530474	160	189
IFIH1	-0.5200224704957317	-3.497849193374671	0.00046902626363798383	0.005462993191494749	2.720268426073722	3.2402908965694537	160	189
STX3	-0.48299781204309866	-3.497316796237171	0.00046996338272320415	0.005468539096856666	1.9822009146112016	2.4651987266543003	160	189
GOLPH3-DT	0.3578523648674399	3.497316796237171	0.00046996338272320415	0.005468539096856666	1.5554913162937223	1.1976389514262824	160	189
HGH1	0.4845229801993627	3.4967843990996714	0.00047090224831336513	0.005476777815432795	2.7749789886542855	2.290456008454923	160	189
MRAP-AS1	-0.14756278807812823	-3.4962520019621715	0.00047184286339696513	0.005485028798116803	0.36794435179485635	0.5155071398729846	160	189
ZNF786	-0.3818213806723256	-3.4957196048246715	0.0004727852309667213	0.00548791702050706	1.8280762978172072	2.209897678489533	160	189
ITSN1	-0.4093712794271154	-3.4957196048246715	0.0004727852309667213	0.00548791702050706	4.055332698834747	4.464703978261863	160	189
TPI1	0.4787181947085237	3.4957196048246715	0.0004727852309667213	0.00548791702050706	8.017785906048603	7.5390677113400795	160	189
PCDHB18P	-0.42389464638401586	-3.4951872076871715	0.0004737293540204579	0.00549350080815708	1.1867511522107195	1.6106457985947353	160	189
SPN	-0.6087212275907066	-3.4951872076871715	0.0004737293540204579	0.00549350080815708	1.035377610993336	1.6440988385840425	160	189
SRP14-DT	0.48718834347356865	3.4946548105496715	0.0004746752355599959	0.0055017804782102895	2.2072919546979803	1.7201036112244117	160	189
TRIM34	-0.45834242700156946	-3.4941224134121716	0.00047562287859204133	0.005507383317459626	1.5450148479985464	2.003357275000116	160	189
ENSG00000289537	0.19329805241767073	3.4941224134121716	0.00047562287859204133	0.005507383317459626	0.6745205790616098	0.48122252664393905	160	189
LINC01278	0.56189283382691	3.4935900162746716	0.00047657228612774105	0.0055156849076423336	3.429330125710691	2.867437291883781	160	189
LINC02019	0.26298273640306824	3.4925252219996716	0.00047847640677911585	0.005532325159474319	0.9956704917895325	0.7326877553864642	160	189
ZNF20	-0.2798995632376078	-3.4925252219996716	0.00047847640677911585	0.005532325159474319	1.6285203325674558	1.9084198958050635	160	189
ENSG00000232036	-0.1785221634996158	-3.4919928248621717	0.0004794311259403994	0.0055406638548767245	0.2698308535282911	0.4483530170279069	160	189
TPCN2	-0.32422562347044614	-3.4909280305871717	0.0004813458970820417	0.005549277334387036	2.1316170752605013	2.4558426987309474	160	189
NXPE3	-0.3772018524353582	-3.4909280305871717	0.0004813458970820417	0.005549277334387036	2.5959364768971476	2.9731383293325058	160	189
ENSG00000274363	0.20489021298424398	3.4909280305871717	0.0004813458970820417	0.005549277334387036	0.6381184832267464	0.4332282702425024	160	189
ENSG00000277954	0.27203673597416955	3.4909280305871717	0.0004813458970820417	0.005549277334387036	0.8745484549991657	0.6025117190249961	160	189
PCCA-DT	0.34130657415269927	3.4909280305871717	0.0004813458970820417	0.005549277334387036	1.4520127459397043	1.110706171787005	160	189
ENSG00000279453	0.4761632216845153	3.4898632363121718	0.0004832677989021761	0.005566025144054869	2.118527806178254	1.642364584493739	160	189
VPS37A	-0.36493620678221106	-3.4898632363121718	0.0004832677989021761	0.005566025144054869	4.005796699918626	4.370732906700837	160	189
SLC7A5P1	-0.3682241525433494	-3.489330839174672	0.00048423143142883873	0.005571714326906221	0.45050253784711825	0.8187266903904676	160	189
CEACAM4	-0.35928045508388357	-3.489330839174672	0.00048423143142883873	0.005571714326906221	0.30955808611227614	0.6688385411961597	160	189
SCIMP	-0.4558610624220296	-3.488798442037172	0.0004851968557686437	0.005580116626256346	1.2889928544459521	1.7448539168679817	160	189
EVI5	-0.4654770191230413	-3.488266044899672	0.0004861640749793672	0.005585825105549862	3.048212740193656	3.5136897593166974	160	189
CYB561D1	-0.38024017977392544	-3.488266044899672	0.0004861640749793672	0.005585825105549862	1.9543035563017177	2.334543736075643	160	189
PRORSD1P	0.19014445105253536	3.487201250624672	0.00048810391026732347	0.005605398535819223	0.6512903690489626	0.4611459179964273	160	189
RPS26P19	0.5209201797153424	3.4866688534871724	0.0004890765324832014	0.005613850899708	1.9841162075263505	1.463196027811008	160	189
ENSG00000274253	0.3603079804647291	3.4856040592121724	0.0004910272014400086	0.005614511509091876	1.3980285210449543	1.0377205405802252	160	189
APOBEC3F	-0.3358432737205619	-3.4856040592121724	0.0004910272014400086	0.005614511509091876	1.2426997833407938	1.5785430570613557	160	189
RNU6ATAC35P	0.22189441622028905	3.4861364563496724	0.0004900509618470661	0.005614511509091876	0.5998060739577988	0.3779116577375098	160	189
THRAP3P3	-0.22894339622050125	-3.4861364563496724	0.0004900509618470661	0.005614511509091876	0.340672762582698	0.5696161588031993	160	189
SNAP25-AS1	0.2023455498461979	3.4861364563496724	0.0004900509618470661	0.005614511509091876	0.691082147854557	0.4887365980083591	160	189
PCDHB5	-0.5528534113998425	-3.4856040592121724	0.0004910272014400086	0.005614511509091876	1.9181845272746245	2.471037938674467	160	189
LINC00665	0.6536285869939338	3.4856040592121724	0.0004910272014400086	0.005614511509091876	3.674776082043908	3.0211474950499744	160	189
ZNF655	-0.3856793739735389	-3.4856040592121724	0.0004910272014400086	0.005614511509091876	4.341685449829896	4.727364823803435	160	189
MAN2A2	-0.47106672938268357	-3.4845392649371725	0.0004929851236605831	0.005620646345012492	4.523314441095249	4.994381170477933	160	189
MITF	-0.5133221784636146	-3.4845392649371725	0.0004929851236605831	0.005620646345012492	2.1756635319042195	2.688985710367834	160	189
MBTPS1-DT	0.3351151465216322	3.4850716620746724	0.0004920052543477826	0.005620646345012492	1.369443824825773	1.0343286783041408	160	189
ETV7	-0.324137064686749	-3.4845392649371725	0.0004929851236605831	0.005620646345012492	0.44740677158953507	0.7715438362762841	160	189
MGAT4A	-0.4132869866427251	-3.4845392649371725	0.0004929851236605831	0.005620646345012492	3.512504591156253	3.9257915777989782	160	189
ARHGAP5-AS1	0.4315463440269973	3.4845392649371725	0.0004929851236605831	0.005620646345012492	1.7529961739164128	1.3214498298894155	160	189
AKAP1-DT	0.3271747494467534	3.4840068677996725	0.0004939668124739338	0.005629133810161649	1.3522767758146816	1.0251020263679282	160	189
PDCD1LG2	-0.32044499384961256	-3.4834744706621725	0.0004949503238871333	0.005637633886003901	0.6862693147704351	1.0067143086200476	160	189
ENSG00000217801	0.15783434588977885	3.4829420735246726	0.0004959356610050314	0.005643438605757973	0.6617031897837534	0.5038688438939746	160	189
SLCO3A1	-0.6514175445088193	-3.4829420735246726	0.0004959356610050314	0.005643438605757973	2.5946152388933084	3.2460327834021276	160	189
SAPCD2	0.5419314561940136	3.4824096763871726	0.0004969228269369186	0.0056492529908506615	2.513732473451375	1.9718010172573615	160	189
NAALADL2	-0.4625797053097349	-3.4824096763871726	0.0004969228269369186	0.0056492529908506615	1.830225597679084	2.292805302988819	160	189
KMT2A	-0.545615639435141	-3.4818772792496726	0.0004979118247967484	0.005652371270396007	4.754296413950421	5.299912053385562	160	189
ARID4A	-0.43115909506912065	-3.4818772792496726	0.0004979118247967484	0.005652371270396007	2.980671030322361	3.411830125391482	160	189
ENSG00000280649	0.43257799778219774	3.4818772792496726	0.0004979118247967484	0.005652371270396007	1.9481247424351085	1.5155467446529107	160	189
SNHG22	-0.8627547621495513	-3.4813448821121726	0.0004989026577031375	0.00565820480720107	5.104184490241916	5.966939252391467	160	189
ENSG00000267940	0.19064271203439553	3.4813448821121726	0.0004989026577031375	0.00565820480720107	0.7375396353222915	0.546896923287896	160	189
ENSG00000288966	0.13432610615873602	3.4808124849746727	0.0004998953287798091	0.005664048027998927	0.4196005259969232	0.2852744198381872	160	189
MAGI2-AS3	0.5266170851590415	3.4808124849746727	0.0004998953287798091	0.005664048027998927	3.648041951178725	3.1214248660196837	160	189
NRXN3	-0.5934165961431583	-3.4802800878371727	0.0005008898411547058	0.005664495887148022	2.801768487563288	3.3951850837064463	160	189
IL4I1	-0.49307465604696155	-3.4802800878371727	0.0005008898411547058	0.005664495887148022	0.9237649736629235	1.416839629709885	160	189
HEG1	-0.5704107461064343	-3.4802800878371727	0.0005008898411547058	0.005664495887148022	3.5199612688045017	4.090372014910936	160	189
ENSG00000254936	-0.30712212180982434	-3.4802800878371727	0.0005008898411547058	0.005664495887148022	0.6330676678074909	0.9401897896173153	160	189
NPB	-0.4065961375518743	-3.4797476906996727	0.0005018861979610989	0.00567305952016438	1.2480790596400024	1.6546751971918767	160	189
SAMD12	-0.37296897685346697	-3.4792152935621727	0.0005028844023364787	0.005678931618198616	1.4505309508841464	1.8234999277376134	160	189
PTBP3	-0.49390170935782685	-3.4792152935621727	0.0005028844023364787	0.005678931618198616	3.0695111992880477	3.5634129086458746	160	189
CLEC7A	-0.6971359209563492	-3.4786828964246728	0.0005038844574236645	0.0056875179052492215	2.0580330276240395	2.7551689485803887	160	189
ENSG00000237214	0.13743279659196062	3.478150499287173	0.0005048863663696945	0.005696116941743877	0.573380748329874	0.43594795173791334	160	189
MED12L	-0.5487758553718858	-3.477618102149673	0.000505890132326936	0.00570472874505175	1.8823283463536917	2.4311042017255775	160	189
ZFHX2	-0.37889322543434933	-3.4770857050121733	0.0005068957584519751	0.005707930121040134	1.5542648506132661	1.9331580760476155	160	189
ENSG00000284719	0.13779605688419067	3.4770857050121733	0.0005068957584519751	0.005707930121040134	0.43172777867921824	0.2939317217950276	160	189
ENSG00000258525	-0.17632165816645268	-3.4770857050121733	0.0005068957584519751	0.005707930121040134	0.3008625128359247	0.47718417100237737	160	189
ENSG00000289599	0.21532789264955438	3.4760209107371733	0.0005089126038575476	0.0057279224094516955	0.586426076932994	0.3710981842834396	160	189
PTER	-0.33690060472325634	-3.4754885135996734	0.0005099238294759001	0.005736582635441065	0.7302301830998807	1.067130787823137	160	189
IGHV5-51	-0.5927182156981807	-3.4744237193246734	0.0005119519024234798	0.005756668643080323	0.39743591910855763	0.9901541348067383	160	189
P2RY6	-0.4994620852110394	-3.4738913221871734	0.0005129687561198359	0.005765370302083955	1.0014243271053167	1.5008864123163561	160	189
FES	-0.4653616596786394	-3.4733589250496735	0.0005139874922166499	0.0057740848675815505	2.1621999618997068	2.627561621578346	160	189
THRB-AS1	0.10924289687977981	3.4728265279121735	0.0005150081139095875	0.005780076873518861	0.3459476004803089	0.23670470360052911	160	189
LINC00839	0.6211017249759934	3.4728265279121735	0.0005150081139095875	0.005780076873518861	2.7214638857860196	2.1003621608100262	160	189
PLK2	-0.5053330962926954	-3.4722941307746735	0.0005160306243989776	0.005788814465479973	3.1255360809947184	3.6308691772874138	160	189
STOX2	-0.5047928957378214	-3.4717617336371736	0.0005170550268898122	0.005794826437405614	2.6667659476555836	3.171558843393405	160	189
SOS1	-0.523704941302094	-3.4717617336371736	0.0005170550268898122	0.005794826437405614	3.9781430949916463	4.50184803629374	160	189
RPL32P18	0.3451707652884408	3.4706969393621736	0.0005191095207204288	0.005809619098402309	1.666281574501106	1.321110809212665	160	189
ENSG00000279088	0.38067658376623603	3.4706969393621736	0.0005191095207204288	0.005809619098402309	1.5853298877424753	1.2046533039762393	160	189
HMGN1	0.43274266520069204	3.4706969393621736	0.0005191095207204288	0.005809619098402309	6.396071316373447	5.963328651172755	160	189
ABCA8	-0.6062329802295952	-3.4690997479496737	0.0005222055318847563	0.0058415127060338174	2.287915500727021	2.8941484809566163	160	189
PTMS	0.46238767730809016	3.4680349536746737	0.0005242790906168082	0.005853668566576185	7.440648970022711	6.978261292714621	160	189
ENSG00000260296	0.35583807935780853	3.4680349536746737	0.0005242790906168082	0.005853668566576185	1.3421605324224508	0.9863224530646423	160	189
ENSG00000260095	0.24167228069913738	3.4680349536746737	0.0005242790906168082	0.005853668566576185	0.8872957302616656	0.6456234495625283	160	189
KDM7A-DT	0.3086029913093836	3.4680349536746737	0.0005242790906168082	0.005853668566576185	1.245259582405791	0.9366565910964074	160	189
ARHGAP4	-0.5666241740779956	-3.4669701593996742	0.0005263603206244749	0.005871379862311374	2.859949682670068	3.4265738567480635	160	189
RPL27A	0.4839648515425701	3.4669701593996742	0.0005263603206244749	0.005871379862311374	9.774413377381075	9.290448525838505	160	189
MADD	-0.5268145796616643	-3.4664377622621743	0.0005274038204825526	0.005874733823835232	4.258953267730528	4.785767847392193	160	189
ENSG00000288802	0.5421312061894199	3.4664377622621743	0.0005274038204825526	0.005874733823835232	1.572463401957198	1.030332195767778	160	189
GZMB	-0.42542228438489843	-3.4664377622621743	0.0005274038204825526	0.005874733823835232	0.42090159674495425	0.8463238811298527	160	189
FGL2	-0.5126650403253588	-3.4653729679871743	0.0005294966062008299	0.0058952775592308266	2.2700758412955127	2.7827408816208714	160	189
H1-5	-1.30217846568677	-3.4637757765746744	0.0005326502988156623	0.005924829343506987	3.277001145022178	4.579179610708948	160	189
SP110	-0.40898802798505374	-3.4637757765746744	0.0005326502988156623	0.005924829343506987	3.705473402994117	4.114461430979171	160	189
BACH1	-0.625846291368807	-3.4632433794371744	0.000533705413206853	0.005931004512293113	3.647049785296334	4.272896076665141	160	189
FAM86C2P	0.3086559165861489	3.4632433794371744	0.000533705413206853	0.005931004512293113	1.3699856619103168	1.061329745324168	160	189
ARHGAP19-SLIT1	-0.5974160526189631	-3.4621785851621745	0.0005358214869921607	0.005943385039913981	0.9543067301711019	1.551722782790065	160	189
NKAIN4	0.7165311931750225	3.4621785851621745	0.0005358214869921607	0.005943385039913981	5.106341459745153	4.38981026657013	160	189
VIT	-0.20253920770852268	-3.4621785851621745	0.0005358214869921607	0.005943385039913981	0.2713713176843866	0.4739105253929093	160	189
HIKESHI	0.4194855125840222	3.4621785851621745	0.0005358214869921607	0.005943385039913981	4.449678816811259	4.030193304227237	160	189
MCUR1P1	-0.2309536279222692	-3.4611137908871745	0.0005379453760960828	0.005964155137035356	0.35829352991473934	0.5892471578370085	160	189
SLC25A24	-0.33826303147809655	-3.4605813937496746	0.0005390102596545265	0.005970381615575769	2.1965529426335	2.5348159741115968	160	189
CNN3-DT	0.5613017178607018	3.4605813937496746	0.0005390102596545265	0.005970381615575769	3.013777300735384	2.452475582874682	160	189
ZNF582-DT	0.5628163750410771	3.4600489966121746	0.0005400771069665744	0.005973831906708132	2.489708489836347	1.9268921147952698	160	189
ENSG00000268163	-0.33925529873962856	-3.4600489966121746	0.0005400771069665744	0.005973831906708132	0.946464151790735	1.2857194505303635	160	189
GUSBP9	-0.6386521705179224	-3.4600489966121746	0.0005400771069665744	0.005973831906708132	2.642373820439681	3.2810259909576036	160	189
ENSG00000289520	0.34208524009769503	3.4595165994746746	0.0005411459213509051	0.005980078309255508	1.4366052805865723	1.0945200404888773	160	189
ARPC3	0.5709565906473442	3.4595165994746746	0.0005411459213509051	0.005980078309255508	6.788725547282818	6.2177689566354735	160	189
ENSG00000245498	0.34501663582413267	3.4589842023371746	0.0005422167061306382	0.005989121773582645	1.5347991721796312	1.1897825363554986	160	189
YPEL2	-0.39871890383106656	-3.4579194080621747	0.0005443642001956572	0.00600166589862554	2.667762438787336	3.0664813426184026	160	189
ERN1	-0.3706069839131154	-3.4579194080621747	0.0005443642001956572	0.00600166589862554	1.728333627250466	2.0989406111635813	160	189
ZNF474	-0.3211118289505901	-3.4579194080621747	0.0005443642001956572	0.00600166589862554	0.7038922355669235	1.0250040645175136	160	189
ALG1L	0.28200453248865065	3.4579194080621747	0.0005443642001956572	0.00600166589862554	0.9710192420073493	0.6890147095186987	160	189
ACAD10	-0.3796722837037416	-3.4573870109246747	0.0005454409161527174	0.006005165279183004	3.2327741185103767	3.6124464022141183	160	189
C2CD5	-0.4124653419818607	-3.4573870109246747	0.0005454409161527174	0.006005165279183004	3.6029996765359122	4.015465018517773	160	189
ENSG00000235912	0.6203963259471288	3.4573870109246747	0.0005454409161527174	0.006005165279183004	1.8472038957768955	1.2268075698297667	160	189
APBB1IP	-0.581542916660843	-3.456322216649675	0.0005476003026334553	0.006021300823377614	3.0490321579622277	3.6305750746230707	160	189
GATAD2B	-0.5104491844949139	-3.4557898195121752	0.0005486829798593273	0.006021300823377614	4.085168819631142	4.595618004126056	160	189
NCOR2	-0.5110947932356291	-3.4557898195121752	0.0005486829798593273	0.006021300823377614	5.582489158469066	6.093583951704695	160	189
COA4	0.4079788883853279	3.4557898195121752	0.0005486829798593273	0.006021300823377614	5.451796062307921	5.043817173922593	160	189
ENSG00000276571	0.23894102831660685	3.456322216649675	0.0005476003026334553	0.006021300823377614	0.6740434715202848	0.4351024432036779	160	189
MAST2	-0.3770478754853035	-3.4557898195121752	0.0005486829798593273	0.006021300823377614	3.6046958155643436	3.981743691049647	160	189
GALNT8	0.5174094463384642	3.4557898195121752	0.0005486829798593273	0.006021300823377614	2.490367565023173	1.972958118684709	160	189
MICAL3	-0.36861481992393763	-3.4552574223746753	0.0005497676508849914	0.006027628135349956	4.022402302807195	4.3910171227311325	160	189
TRIM38	-0.3343219844861667	-3.4552574223746753	0.0005497676508849914	0.006027628135349956	1.0260748252716998	1.3603968097578665	160	189
CSNK1G1	-0.3773393783805936	-3.4541926280996753	0.0005519429877967053	0.006045890733363171	2.6858969322211506	3.063236310601744	160	189
SYNE2	-0.4872177635590589	-3.4541926280996753	0.0005519429877967053	0.006045890733363171	4.283442944588763	4.770660708147822	160	189
MLLT10	-0.43860376078834884	-3.4536602309621753	0.0005530336604249175	0.006055042282991045	3.803963491219856	4.242567252008205	160	189
LINC02488	0.3067279812919557	3.4531278338246754	0.0005541263403381347	0.006058618226203956	0.6999478059321201	0.3932198246401644	160	189
RWDD4	0.4927440995695078	3.4531278338246754	0.0005541263403381347	0.006058618226203956	2.84981743603996	2.357073336470452	160	189
ENSG00000253190	-0.3172034997322203	-3.4531278338246754	0.0005541263403381347	0.006058618226203956	0.592235672782767	0.9094391725149873	160	189
ENSG00000288736	0.31320484991853503	3.4525954366871754	0.0005552210309205385	0.006064997320267357	1.1754079298464633	0.8622030799279282	160	189
MIR924HG	0.20393643519275384	3.4525954366871754	0.0005552210309205385	0.006064997320267357	0.7501620923888682	0.5462256571961144	160	189
STARD7-AS1	-0.4088690081437265	-3.4520630395496754	0.0005563177355609739	0.006074180669084062	1.7027106990803051	2.1115797072240317	160	189
F8A1	0.5550061197295237	3.4515306424121754	0.0005574164576536145	0.006080580631857313	3.040996109726192	2.485989989996668	160	189
HTR7P1	-0.36059312440616165	-3.4515306424121754	0.0005574164576536145	0.006080580631857313	0.8018245004252161	1.1624176248313778	160	189
