"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant"
135.660346801373,2.22318869017617,0.175112012887528,12.695809119641,6.23818851440235e-37,1.31287037309828e-34,"ARL11","Up_Inflamed"
1359.88675709082,3.10566430600107,0.244944492370965,12.6790534293687,7.72592254278454e-37,1.61727934725829e-34,"S100A9","Up_Inflamed"
4106.29293706259,2.70270616625829,0.213397375242351,12.6651331263511,9.22637143298024e-37,1.92109739225538e-34,"VSIG4","Up_Inflamed"
134.440287633446,4.12583493380931,0.326115650065342,12.6514472181345,1.09832801520552e-36,2.27481746853017e-34,"CXCL9","Up_Inflamed"
1030.65026127674,2.42863353295317,0.19203217233702,12.6470137966824,1.16208365311943e-36,2.39419813691368e-34,"MPEG1","Up_Inflamed"
235.237629677649,-3.58716075847895,0.283875812037876,-12.6363733941528,1.33050534393203e-36,2.72683935540415e-34,"RENO1","Up_Desert"
14.5065096764331,4.31294712432751,0.341641288910278,12.6241975555249,1.55316601974904e-36,3.16659811682689e-34,"TRAT1","Up_Inflamed"
519.393352642093,2.04268401189595,0.161833921506821,12.6221004402334,1.59509253416572e-36,3.23522783678327e-34,"MAP3K8","Up_Inflamed"
2747.69226064874,2.20148918297642,0.174513194142026,12.6150300199351,1.74491143660256e-36,3.52085351473232e-34,"OLFML3","Up_Inflamed"
721.07068864137,2.37878339661359,0.188811271802845,12.5987361554214,2.14554871251109e-36,4.30705150519214e-34,"MX2","Up_Inflamed"
234.39937589225,2.1024242000845,0.16699922312496,12.5894250329016,2.41425473444097e-36,4.82173477447407e-34,"TNFAIP8L2","Up_Inflamed"
1382.68564592382,-2.27289156194474,0.180926193338933,-12.5625345893775,3.39287054777619e-36,6.74182322805579e-34,"KRBA2","Up_Desert"
133.645022381633,2.45685644243593,0.195629164398886,12.5587432220812,3.55941591472407e-36,7.03703717080171e-34,"CD300LF","Up_Inflamed"
