gene	log2FC	z	p	q_BH	mean_eco_log2tpm	mean_rest_log2tpm	n_eco	n_rest
ZDHHC3	-0.9540744273842674	-6.272358733696719	3.556190897313627e-10	2.6828039818652818e-09	3.662021144531726	4.616095571915993	78	271
RPL35AP2	0.7114661085752552	6.272358733696719	3.556190897313627e-10	2.6828039818652818e-09	1.1255892700072012	0.41412316143194605	78	271
MFAP1	-0.8598394266903551	-6.271085158319319	3.5854053059836133e-10	2.703124445178494e-09	3.4461259795873005	4.305965406277656	78	271
RELB	-0.8703416183077071	-6.271085158319319	3.5854053059836133e-10	2.703124445178494e-09	1.7125316902843917	2.5828733085920987	78	271
ATP6V0D1-DT	0.7562566255993406	6.270448370630619	3.6000979974915026e-10	2.7124777735307525e-09	1.9006307883127085	1.144374162713368	78	271
ENSG00000279176	0.7432662395492939	6.270448370630619	3.6000979974915026e-10	2.7124777735307525e-09	1.118094264085766	0.3748280245364722	78	271
RAB5A	-0.7739379533184056	-6.2691747952532175	3.62966545708332e-10	2.732152367854024e-09	4.734066802113214	5.50800475543162	78	271
OCEL1	-0.757040160245178	-6.2691747952532175	3.62966545708332e-10	2.732152367854024e-09	2.397188248534984	3.154228408780162	78	271
PSMA1	-0.9252034141447876	-6.2691747952532175	3.62966545708332e-10	2.732152367854024e-09	5.0675650564896175	5.992768470634405	78	271
PPP1R7	-0.987647695367297	-6.268538007564517	3.644535784275149e-10	2.742475611091411e-09	4.382606303586654	5.370253998953951	78	271
PNO1	-0.7027389126804744	-6.267901219875817	3.6594682839563575e-10	2.752839077525318e-09	2.452138103746568	3.1548770164270423	78	271
RN7SKP239	0.4971186060560523	6.267264432187117	3.6744585152348463e-10	2.761488841699777e-09	0.6664635197746345	0.16934491371858215	78	271
JMJD8	-0.8336458215860971	-6.267264432187117	3.6744585152348463e-10	2.761488841699777e-09	3.679882849588988	4.513528671175085	78	271
TXNDC15	-0.9013820996219817	-6.267264432187117	3.6744585152348463e-10	2.761488841699777e-09	4.302418117612571	5.203800217234552	78	271
DPY30	-1.0631775226564582	-6.266627644498417	3.689508698556665e-10	2.771921576376043e-09	4.5029034958966365	5.566081018553095	78	271
RPP25L	-0.9430585065626471	-6.265354069121017	3.7197911417763407e-10	2.793788054124263e-09	2.83104613256065	3.7741046391232973	78	271
TOMM5	-1.036692199348411	-6.264717281432317	3.735023401674198e-10	2.804340671776013e-09	4.977860501420049	6.01455270076846	78	271
IGLC2	-1.4470749133493717	-6.2640804937436165	3.750317834061434e-10	2.814933278422701e-09	0.6844978489140925	2.131572762263464	78	271
DUT-AS1	0.3515972154148375	6.262170130677516	3.7965630639291703e-10	2.8478424045141793e-09	0.7224526264292752	0.3708554110144377	78	271
PQBP1	-1.0457894181426486	-6.262170130677516	3.7965630639291703e-10	2.8478424045141793e-09	4.626939382969794	5.672728801112442	78	271
LYSMD2	-0.9301222268663665	-6.261533342988816	3.812101745381824e-10	2.8576911851794362e-09	2.469374228740086	3.3994964556064526	78	271
BCL2L13	-0.8027186206704284	-6.261533342988816	3.812101745381824e-10	2.8576911851794362e-09	4.015875783065936	4.818594403736364	78	271
DLX6-AS1	1.6880302853195863	6.260896555300116	3.827704819769906e-10	2.8675757674095608e-09	2.3792328007798083	0.6912025154602219	78	271
CHST2	-0.9197068766042524	-6.260896555300116	3.827704819769906e-10	2.8675757674095608e-09	2.293273137448315	3.2129800140525675	78	271
ENSG00000272072	0.5375703997584699	6.259622979922716	3.8590930451221084e-10	2.890178080447195e-09	1.0471739313156314	0.5096035315571615	78	271
FUNDC2	-0.9980678380317629	-6.2589861922340155	3.8748826369783274e-10	2.9010875810964907e-09	4.786784753978641	5.784852592010404	78	271
SPHK1	-0.957377639545087	-6.2583494045453145	3.8907344013239253e-10	2.9120367320445253e-09	1.6373699984825423	2.5947476380276293	78	271
ENSG00000274105	0.4039185265457258	6.257712616856614	3.9066483381589023e-10	2.92302549577919e-09	0.7150228289957185	0.31110430244999265	78	271
TRPT1	-0.7924768141492233	-6.257075829167914	3.9226266679293076e-10	2.9340554956901246e-09	3.5409321867883703	4.333409000937594	78	271
PDHB	-0.8852380353149565	-6.255802253790514	3.954776506276403e-10	2.9571707339399284e-09	4.269147535335197	5.154385570650153	78	271
COX7A1	-1.3557297063197704	-6.255165466101814	3.9709457944070436e-10	2.9673908635622526e-09	2.749749274335675	4.1054789806554455	78	271
ZNF683	-0.1914730381048072	-6.255165466101814	3.9709457944070436e-10	2.9673908635622526e-09	0.085789135768272	0.2772621738730792	78	271
DDO	-0.6492518156870415	-6.254528678413114	3.987181695919162e-10	2.9785854193129103e-09	0.986342213828739	1.6355940295157805	78	271
ENSG00000236556	0.43067781949401074	6.253891890724414	4.0034819903667085e-10	2.9898210167906996e-09	0.515763668896606	0.08508584940259525	78	271
GALNT2	-0.758210504137943	-6.252618315347013	4.0362779785141356e-10	3.0124168392018363e-09	4.177001608788011	4.935212112925954	78	271
PUDP	-0.828313446418222	-6.252618315347013	4.0362779785141356e-10	3.0124168392018363e-09	2.3654993547884957	3.1938128012067177	78	271
GRAP	-0.7292093850942101	-6.251981527658313	4.052773672214016e-10	3.0237769857531366e-09	1.4036502764313192	2.1328596615255293	78	271
ENSG00000258559	0.708185210398337	6.251344739969613	4.0693359792953743e-10	3.035179674465956e-09	1.4783228013097063	0.7701375909113692	78	271
GFAP	-1.7466844133185102	-6.250707952280913	4.0859626793121606e-10	3.0456660549594824e-09	10.289002320443506	12.035686733762017	78	271
ENSG00000257875	0.26888414825423324	6.250707952280913	4.0859626793121606e-10	3.0456660549594824e-09	0.44222569877158135	0.17334155051734815	78	271
THOC6	-0.760291416750138	-6.250071164592213	4.1026559927104245e-10	3.0561888880077717e-09	2.3639867109345363	3.1242781276846743	78	271
ZBED6	1.0690235635460565	6.250071164592213	4.1026559927104245e-10	3.0561888880077717e-09	2.4684910864751166	1.39946752292906	78	271
ABHD10	-0.9696955941968772	-6.249434376903513	4.119418139936215e-10	3.067712328566436e-09	3.2517445501882367	4.221440144385114	78	271
CTNNBL1	-0.7220175317511393	-6.248797589214813	4.136244680097434e-10	3.0792764756822e-09	4.069158230628394	4.791175762379534	78	271
LAMB2	-1.0492049628407587	-6.2481608015261125	4.1531400540861796e-10	3.0889467374059154e-09	5.596241224216289	6.645446187057048	78	271
ENSG00000288899	0.9708945723174227	6.2481608015261125	4.1531400540861796e-10	3.0889467374059154e-09	2.3575515138758374	1.3866569415584147	78	271
KLF6	-1.0752709439845143	-6.2481608015261125	4.1531400540861796e-10	3.0889467374059154e-09	4.042229240611564	5.117500184596079	78	271
ENSG00000259762	0.7398197734054307	6.247524013837412	4.1701020414564027e-10	3.1005904429832217e-09	1.1942338975293667	0.454414124123936	78	271
RPL26L1	-0.9619734407855551	-6.245613650771311	4.221394345194085e-10	3.1357796566710975e-09	3.7695989365828098	4.731572377368365	78	271
WDR61	-0.8623808201039145	-6.245613650771311	4.221394345194085e-10	3.1357796566710975e-09	4.267487864160828	5.129868684264743	78	271
GANAB	-0.8920011214234309	-6.245613650771311	4.221394345194085e-10	3.1357796566710975e-09	5.5535348076371065	6.445535929060537	78	271
RN7SL16P	0.7636743081359567	6.244340075393911	4.2559311630441243e-10	3.160445157257743e-09	1.0945782316664026	0.3309039235304459	78	271
NDUFA12	-1.1406188939907809	-6.243703287705211	4.273303932933459e-10	3.1703692655653296e-09	5.209156870693772	6.349775764684553	78	271
LINC02615	0.456211024138926	6.243703287705211	4.273303932933459e-10	3.1703692655653296e-09	0.9612518528182872	0.5050408286793612	78	271
PGRMC2	-0.8613361701330637	-6.243703287705211	4.273303932933459e-10	3.1703692655653296e-09	3.7565710138169788	4.6179071839500425	78	271
HES5	1.7013241181059626	6.2424297123278105	4.3082537537486587e-10	3.1933029853620955e-09	3.6150036040117755	1.9136794859058128	78	271
CDC123	-0.9795021340608647	-6.2424297123278105	4.3082537537486587e-10	3.1933029853620955e-09	4.573315543997958	5.5528176780588225	78	271
SNX3	-0.9585885238265703	-6.2424297123278105	4.3082537537486587e-10	3.1933029853620955e-09	5.866181974177489	6.824770498004059	78	271
ECH1	-1.1134331237291022	-6.24115613695041	4.343483350766064e-10	3.2184099306769408e-09	5.347370603092603	6.460803726821705	78	271
ODF3B	-1.0295566820782376	-6.23988256157301	4.3789949444317244e-10	3.2426976919971004e-09	1.2492435096421894	2.278800191720427	78	271
TRAPPC5	-1.1844462481689542	-6.23988256157301	4.3789949444317244e-10	3.2426976919971004e-09	4.343674168268805	5.528120416437759	78	271
MANSC1	-0.879316802140103	-6.23924577388431	4.396856212451894e-10	3.2549082838263225e-09	2.2818046847344875	3.1611214868745905	78	271
PINX1	-0.7711353323528334	-6.23860898619561	4.4147907551916887e-10	3.267165485267561e-09	2.640336682320361	3.4114720146731945	78	271
ENSG00000241634	0.5186829830683465	6.23797219850691	4.4327941317590103e-10	3.2784436898414673e-09	0.9468734919151135	0.428190508846767	78	271
DDAH2	-0.9760576472563116	-6.23797219850691	4.4327941317590103e-10	3.2784436898414673e-09	4.905389331819349	5.881446979075661	78	271
MAP3K13	-0.9725980074168952	-6.2373354108182095	4.450870783045957e-10	3.290787167296615e-09	3.778147364020115	4.75074537143701	78	271
CISD3	-0.7576542998601434	-6.236698623129509	4.46901848860648e-10	3.302146766137569e-09	2.4679888983919485	3.225643198252092	78	271
ENSG00000272836	0.3889960398481949	6.236698623129509	4.46901848860648e-10	3.302146766137569e-09	0.692497148893161	0.30350110904496613	78	271
ENSG00000274833	0.466806919882086	6.236061835440809	4.4872372484405787e-10	3.314576306242253e-09	0.6296101832258071	0.16280326334372108	78	271
VN1R82P	0.494411959176083	6.235425047752108	4.505531503440352e-10	3.327053857784805e-09	0.690995554219068	0.196583595042985	78	271
VPS29	-1.0567594958115816	-6.234788260063408	4.5238968127137014e-10	3.3385373492517973e-09	4.832747998234508	5.889507494046089	78	271
TEAD4	-0.9165985154722678	-6.234788260063408	4.5238968127137014e-10	3.3385373492517973e-09	1.5341461435998702	2.450744659072138	78	271
RN7SL552P	0.4223777265647773	6.233514684686008	4.5608450349732266e-10	3.3626665413230198e-09	0.5845298948022171	0.16215216823743978	78	271
ENSG00000289161	-0.3530828945325415	-6.233514684686008	4.5608450349732266e-10	3.3626665413230198e-09	0.3155435801459382	0.6686264746784797	78	271
STOML2	-0.8454570184124988	-6.233514684686008	4.5608450349732266e-10	3.3626665413230198e-09	4.548891244578592	5.394348262991091	78	271
PAF1	-0.866191054638513	-6.232241109308608	4.5980907970033513e-10	3.3880218089969414e-09	4.091292167073238	4.957483221711751	78	271
ENSG00000288744	0.38936586805598244	6.232241109308608	4.5980907970033513e-10	3.3880218089969414e-09	0.6845094050840054	0.29514353702802293	78	271
SLC9A3R1	-1.2467175666506467	-6.2316043216199075	4.616824700320876e-10	3.3997139304721633e-09	3.8788770037615894	5.125594570412236	78	271
RAB3B	0.7382792597220886	6.2316043216199075	4.616824700320876e-10	3.3997139304721633e-09	1.4921100583589966	0.7538307986369079	78	271
HSD17B11	-0.8850643318719991	-6.229693958553807	4.67347271992935e-10	3.438226783040117e-09	3.6998700816255585	4.584934413497558	78	271
IL18R1	-0.33897942531770986	-6.229693958553807	4.67347271992935e-10	3.438226783040117e-09	0.2572927001886114	0.5962721255063212	78	271
ENSG00000273598	0.7632725755111562	6.229693958553807	4.67347271992935e-10	3.438226783040117e-09	1.7144409960221618	0.9511684205110056	78	271
ENSG00000255893	0.43522475919097353	6.229057170865107	4.692506383463524e-10	3.4511595305038925e-09	0.6613350240340322	0.22611026484305868	78	271
NDUFAF1	-0.8561757699258159	-6.228420383176407	4.711613321717323e-10	3.4630649836141635e-09	3.0604980687592755	3.9166738386850914	78	271
CSK	-0.7952427145204508	-6.228420383176407	4.711613321717323e-10	3.4630649836141635e-09	4.127071274781195	4.922313989301646	78	271
WLS	-1.1074713266871852	-6.227783595487707	4.730797975582846e-10	3.473937256845515e-09	5.652335184240101	6.7598065109272865	78	271
MSMP	-1.1297051642646143	-6.227783595487707	4.730797975582846e-10	3.473937256845515e-09	0.9267044682898907	2.056409632554505	78	271
RNU4-2	4.13628364201285	6.227783595487707	4.730797975582846e-10	3.473937256845515e-09	9.315969063696986	5.179685421684137	78	271
SNORD3B-2	1.813516784376335	6.2265100201103065	4.769398209703013e-10	3.5011986981254233e-09	3.4184775309405575	1.6049607465642226	78	271
C1orf50	-0.8865453554810356	-6.225236444732906	4.808302644931928e-10	3.52866651882632e-09	3.2050180045688643	4.0915633600499	78	271
ARRB2	-0.7171359887552438	-6.224599657044206	4.827871435963971e-10	3.5419319013506856e-09	4.6061245449633175	5.323260533718561	78	271
TXNDC12	-0.8877517798837253	-6.223326081666805	4.867242164863228e-10	3.5697121361219458e-09	4.31715566875348	5.204907448637205	78	271
ENSG00000251535	0.3160415056718016	6.222689293978105	4.887046323176492e-10	3.5831292046874365e-09	0.4650581628232972	0.1490166571514956	78	271
SBDS	-0.9557110797530743	-6.222052506289405	4.906928197101479e-10	3.596594946074442e-09	5.160342775698099	6.116053855451173	78	271
LINC02614	0.7536307918098528	6.221415718600705	4.92688778663819e-10	3.610109315187699e-09	1.810446365527	1.0568155737171472	78	271
SMARCE1P5	0.4149638266600446	6.2207789309120045	4.946927312232674e-10	3.6192043604697017e-09	0.682130630368632	0.26716680370858736	78	271
IRF2	-0.6730237530914995	-6.2207789309120045	4.946927312232674e-10	3.6192043604697017e-09	3.3055265853666507	3.97855033845815	78	271
DNPH1	-0.916235973867118	-6.2207789309120045	4.946927312232674e-10	3.6192043604697017e-09	4.043683215557256	4.959919189424374	78	271
CKAP4	-0.8385865049095078	-6.2207789309120045	4.946927312232674e-10	3.6192043604697017e-09	3.7039971932910922	4.5425836982006	78	271
RN7SL760P	0.5318033901512762	6.2207789309120045	4.946927312232674e-10	3.6192043604697017e-09	0.7569810732479504	0.22517768309667419	78	271
RNLS	-0.5616363155540641	-6.220142143223304	4.967046773884931e-10	3.6328036916520925e-09	0.972353086725586	1.53398940227965	78	271
VPS11	-0.7306399896489326	-6.219505355534604	4.987246171594961e-10	3.6464530868185532e-09	3.697768873208413	4.428408862857346	78	271
IFT22	-0.9294065331507899	-6.218868567845904	5.007525505362764e-10	3.6590252583996594e-09	3.700207333471052	4.629613866621842	78	271
SDC4	-1.2403326350939214	-6.218868567845904	5.007525505362764e-10	3.6590252583996594e-09	3.020017659290503	4.260350294384424	78	271
RBBP7	-0.8984286099870191	-6.218231780157204	5.02788477518834e-10	3.6705105900344172e-09	4.968299461411188	5.8667280713982075	78	271
TM7SF3	-0.9138399667346775	-6.218231780157204	5.02788477518834e-10	3.6705105900344172e-09	4.2600448472699055	5.173884814004583	78	271
PRNP	-1.071508270134581	-6.218231780157204	5.02788477518834e-10	3.6705105900344172e-09	5.285681401863201	6.357189671997782	78	271
RN7SL809P	0.9472713413439426	6.217594992468504	5.048326201517739e-10	3.6820346589981515e-09	1.4184120813251966	0.4711407399812539	78	271
STAG3L2	0.7369009140544924	6.217594992468504	5.048326201517739e-10	3.6820346589981515e-09	2.999658838967591	2.2627579249130987	78	271
VPS28	-1.0579793453492847	-6.217594992468504	5.048326201517739e-10	3.6820346589981515e-09	5.600734421949892	6.658713767299177	78	271
ENSG00000240775	0.43783865849553255	6.216321417091104	5.089451082795904e-10	3.7097485834229067e-09	0.6894930877689284	0.2516544292733958	78	271
MYL12B	-1.0561701752075363	-6.216321417091104	5.089451082795904e-10	3.7097485834229067e-09	5.5252035555268835	6.58137373073442	78	271
ETS1	-1.0394118345737131	-6.214411054025003	5.15175013759972e-10	3.754005643878715e-09	3.2854884462055165	4.32490028077923	78	271
TRAPPC2L	-1.165181471285175	-6.213774266336303	5.172682282506003e-10	3.7681013151592695e-09	4.1531818932771225	5.318363364562297	78	271
PLEKHF1	-0.7601722172375658	-6.213137478647602	5.193696583916108e-10	3.779927765337226e-09	1.2079411512840252	1.968113368521591	78	271
LMOD1	-1.0066916039289393	-6.213137478647602	5.193696583916108e-10	3.779927765337226e-09	1.4314264311198066	2.438118035048746	78	271
XBP1	-0.9153007652227894	-6.213137478647602	5.193696583916108e-10	3.779927765337226e-09	4.383841440039952	5.299142205262742	78	271
BFAR	-0.8594309603674057	-6.211863903270202	5.235976097139883e-10	3.809529864481474e-09	3.816860651712468	4.676291612079874	78	271
ENSG00000236095	0.30389680031359	6.210590327892802	5.278593118163144e-10	3.839359298636994e-09	0.44127177035377557	0.13737497004018556	78	271
ZNF594-DT	0.7329910195920184	6.2099535402041015	5.300027083876557e-10	3.851407123799547e-09	2.390961939843297	1.6579709202512785	78	271
TWSG1	-0.8584786830583386	-6.2099535402041015	5.300027083876557e-10	3.851407123799547e-09	2.7788660265224965	3.637344709580835	78	271
ENSG00000237349	0.42362058371291555	6.2099535402041015	5.300027083876557e-10	3.851407123799547e-09	0.5542277913364617	0.13060720762354613	78	271
COX7A2	-1.2768601138140356	-6.209316752515401	5.321545426539842e-10	3.8634940878238765e-09	6.630066101610348	7.906926215424384	78	271
CASP10	-0.6370395593039351	-6.209316752515401	5.321545426539842e-10	3.8634940878238765e-09	1.0198811245914339	1.656920683895369	78	271
NID2	-1.2307175754312958	-6.209316752515401	5.321545426539842e-10	3.8634940878238765e-09	2.072504952012558	3.303222527443854	78	271
TGFB1	-0.9676683911386696	-6.208679964826701	5.343150366599048e-10	3.875621693608346e-09	3.1920674528416813	4.159735843980351	78	271
RN7SL49P	0.5030892881711639	6.208679964826701	5.343150366599048e-10	3.875621693608346e-09	0.7802395034776555	0.2771502153064916	78	271
PYM1	-0.8629559684986212	-6.208679964826701	5.343150366599048e-10	3.875621693608346e-09	3.0211135100639277	3.884069478562549	78	271
VWF	-1.1675457781152865	-6.207406389449301	5.386617818459172e-10	3.9047630418809136e-09	3.6768785482454165	4.844424326360703	78	271
CARD19	-0.8556730307448874	-6.207406389449301	5.386617818459172e-10	3.9047630418809136e-09	3.626684447177641	4.482357477922529	78	271
ENSG00000269151	0.35028174955049407	6.206769601760601	5.40848033026009e-10	3.917020888759185e-09	0.5515600848816326	0.20127833533113845	78	271
ENSG00000286753	0.31707681031572854	6.206769601760601	5.40848033026009e-10	3.917020888759185e-09	0.703660635822495	0.3865838255067665	78	271
MRPL46	-0.804559663772435	-6.206769601760601	5.40848033026009e-10	3.917020888759185e-09	3.2632604632735265	4.0678201270459615	78	271
LAMC3	-1.0058467350131206	-6.206132814071901	5.43042943945693e-10	3.9305176595654395e-09	1.2105506327037423	2.216397367716863	78	271
LINC01424	0.31655629419975556	6.206132814071901	5.43042943945693e-10	3.9305176595654395e-09	0.6229367378003122	0.30638044360055666	78	271
JKAMP	-1.09309565819111	-6.205496026383201	5.45246514604969e-10	3.942858520425935e-09	3.7347669581165124	4.827862616307622	78	271
MRM2	-0.8651020184480989	-6.205496026383201	5.45246514604969e-10	3.942858520425935e-09	3.126486241411179	3.991588259859278	78	271
NDUFA8	-1.0776410183316694	-6.205496026383201	5.45246514604969e-10	3.942858520425935e-09	4.657177086256447	5.734818104588117	78	271
TOMM6	-1.0235928922684083	-6.2042224510058	5.496798571869022e-10	3.971286325096359e-09	5.601833145395503	6.625426037663911	78	271
ENSG00000271964	0.46433410889473187	6.2042224510058	5.496798571869022e-10	3.971286325096359e-09	0.9190245513853512	0.45469044249061935	78	271
TKT	-0.8519277926029352	-6.2042224510058	5.496798571869022e-10	3.971286325096359e-09	5.566007573843996	6.417935366446931	78	271
CTNNA1	-0.7233047732529041	-6.2035856633171	5.519098511541642e-10	3.984970519928089e-09	6.08867565973039	6.811980432983294	78	271
TMEM202-AS1	0.4544790707665517	6.2035856633171	5.519098511541642e-10	3.984970519928089e-09	1.071793825394897	0.6173147546283454	78	271
ENSG00000262380	0.28981014584739234	6.201675300250999	5.586524576273177e-10	4.03120079369396e-09	0.42667778403573703	0.1368676381883447	78	271
TRAPPC4	-0.9996765422714953	-6.201675300250999	5.586524576273177e-10	4.03120079369396e-09	4.23316143813354	5.232837980405035	78	271
INO80E	-0.7967850836430515	-6.201038512562299	5.609177566867629e-10	4.0463164168896734e-09	4.48765455506226	5.284439638705312	78	271
CBR3	-0.8434457046569119	-6.200401724873599	5.6319215957501e-10	4.0614885039746774e-09	2.36842708066818	3.211872785325092	78	271
MRFAP1	-0.9496098787373359	-6.1991281494961985	5.677678327487001e-10	4.0895141468717844e-09	6.911359380136541	7.860969258873877	78	271
ENSG00000262050	0.512216918362637	6.1991281494961985	5.677678327487001e-10	4.0895141468717844e-09	1.1384260091326277	0.6262090907699907	78	271
KLHL6	-0.5789386179448178	-6.1991281494961985	5.677678327487001e-10	4.0895141468717844e-09	0.7775801431207051	1.356518761065523	78	271
EBAG9	-0.9033745773094499	-6.1991281494961985	5.677678327487001e-10	4.0895141468717844e-09	3.1034414504329972	4.006816027742447	78	271
NDUFA3	-0.8918516069294258	-6.196580998741398	5.770284250417035e-10	4.153694299920952e-09	6.084391488181425	6.976243095110851	78	271
URM1	-0.9105929138542415	-6.196580998741398	5.770284250417035e-10	4.153694299920952e-09	3.9499596653904154	4.860552579244657	78	271
POMGNT1	-0.8205107773952465	-6.195944211052698	5.793665547315641e-10	4.166732609142494e-09	4.658256041224329	5.478766818619575	78	271
ENSG00000289557	0.5996029710997481	6.195944211052698	5.793665547315641e-10	4.166732609142494e-09	0.9073026120945358	0.3076996409947877	78	271
CAV2	-1.2881249889836677	-6.195944211052698	5.793665547315641e-10	4.166732609142494e-09	2.8139156499612823	4.10204063894495	78	271
METTL23	-0.8565716559789465	-6.195307423363998	5.817137882502266e-10	4.182345860613598e-09	3.6465525192700703	4.503124175249017	78	271
TMEM167A	-1.0285367990534757	-6.194670635675298	5.840703476422959e-10	4.196745326517599e-09	4.072218209502448	5.1007550085559235	78	271
RN7SL328P	0.563628962570749	6.194670635675298	5.840703476422959e-10	4.196745326517599e-09	0.876127543930701	0.312498581359952	78	271
APH1A	-0.8638344887337146	-6.1940338479865975	5.864362329077721e-10	4.211194328683354e-09	5.252311824669355	6.116146313403069	78	271
ENSG00000250575	0.78359595206477	6.1940338479865975	5.864362329077721e-10	4.211194328683354e-09	1.8412565365574862	1.0576605844927163	78	271
CHKB-DT	0.6169429236169028	6.193397060297897	5.888114440466552e-10	4.226971352935232e-09	1.5790181523687672	0.9620752287518644	78	271
COPS4	-0.9280370576194152	-6.192760272609197	5.9119620310355e-10	4.2415243770289775e-09	3.8395663677633	4.767603425382715	78	271
SLC43A3	-1.0207631567991058	-6.192760272609197	5.9119620310355e-10	4.2415243770289775e-09	3.0050499552270704	4.025813112026176	78	271
NUDT16-DT	0.4426876062050038	6.192123484920497	5.935900659892468e-10	4.2574117006229954e-09	0.8435821176150605	0.4008945114100567	78	271
LINC00106	0.489343670352435	6.190849909543097	5.984066575592806e-10	4.289364458384136e-09	0.8679840398404525	0.3786403694880175	78	271
RHOB	-1.0384392408656007	-6.190849909543097	5.984066575592806e-10	4.289364458384136e-09	6.317007516669924	7.355446757535525	78	271
FBXW4P1	0.5454276298433643	6.190213121854396	6.008291641990127e-10	4.3041282457082656e-09	1.0539337810730995	0.5085061512297352	78	271
ENSG00000235088	0.33955509831274133	6.190213121854396	6.008291641990127e-10	4.3041282457082656e-09	0.44749782460791765	0.10794272629517632	78	271
EGFEM1P	1.3390053419590129	6.188939546476996	6.057030432771171e-10	4.336424382858443e-09	3.2258337020539876	1.8868283600949747	78	271
PCDH12	-0.8682160625257596	-6.188939546476996	6.057030432771171e-10	4.336424382858443e-09	1.091942958918983	1.9601590214447426	78	271
NSMCE2	-0.787550226212967	-6.1883027587882955	6.081544157154894e-10	4.351348512444422e-09	3.2226549458035905	4.0102051720165575	78	271
ACVR1	-0.7146397290115796	-6.1883027587882955	6.081544157154894e-10	4.351348512444422e-09	3.146056164916633	3.8606958939282126	78	271
C4orf3	-1.020614140904157	-6.187665971099595	6.106153360718736e-10	4.36632292454529e-09	4.085679700079292	5.106293840983449	78	271
GNB2	-0.8840937731446132	-6.187665971099595	6.106153360718736e-10	4.36632292454529e-09	6.321595653932721	7.205689427077334	78	271
ENSG00000289013	0.5501443041632896	6.187029183410895	6.130862484354793e-10	4.382670783483032e-09	0.8619653832041032	0.3118210790408135	78	271
TSPAN15	-1.11527018932303	-6.184482032656095	6.230671534268595e-10	4.451337332793035e-09	2.861248699496582	3.9765188888196117	78	271
PLRG1	-0.9698690527278964	-6.184482032656095	6.230671534268595e-10	4.451337332793035e-09	3.9894623477258686	4.959331400453765	78	271
ENSG00000279837	0.3748838264657926	6.183845244967395	6.255869156035487e-10	4.46799372655322e-09	0.6601872723249289	0.2853034458591363	78	271
ZDHHC9	-0.8829093395690064	-6.1832084572786945	6.281168918320645e-10	4.482015451310545e-09	3.560562149656583	4.4434714892255895	78	271
PIM1	-0.8752194435502281	-6.1832084572786945	6.281168918320645e-10	4.482015451310545e-09	2.7913700313975296	3.6665894749477577	78	271
PRDX5	-1.0137319496457113	-6.1832084572786945	6.281168918320645e-10	4.482015451310545e-09	6.158309987858199	7.17204193750391	78	271
MIAT	1.3884706372466094	6.182571669589994	6.30656638023197e-10	4.498785145441483e-09	3.3703031721907073	1.981832534944098	78	271
CD6	-0.3457599623837778	-6.181298094212594	6.357663284717319e-10	4.5311480652809585e-09	0.273761705282042	0.6195216676658198	78	271
ATP6V1H	-0.7530135551189527	-6.181298094212594	6.357663284717319e-10	4.5311480652809585e-09	4.158513078450841	4.911526633569793	78	271
TULP4	1.0237539333709895	6.181298094212594	6.357663284717319e-10	4.5311480652809585e-09	4.850679507849935	3.8269255744789454	78	271
TPPP3	-1.5209602779966307	-6.180661306523894	6.383362727291342e-10	4.548098020051483e-09	3.970343295238365	5.491303573234996	78	271
BTG3	-0.8990156369113	-6.180024518835194	6.40916431038363e-10	4.563740469032473e-09	3.964191040628366	4.863206677539666	78	271
EEF1E1	-1.0290500251068204	-6.180024518835194	6.40916431038363e-10	4.563740469032473e-09	3.2582575270337477	4.287307552140568	78	271
GON7	-0.8273542780062506	-6.179387731146494	6.435068033994185e-10	4.580810806317013e-09	2.0916534450336206	2.919007723039871	78	271
GEMIN6	-0.7886819205005895	-6.178750943457793	6.461071677676955e-10	4.596563317078364e-09	2.2310560160068382	3.0197379365074277	78	271
ENSG00000256571	0.3857080411381445	6.178750943457793	6.461071677676955e-10	4.596563317078364e-09	0.5580815880201404	0.17237354688199588	78	271
LINC00390	0.28679264905648905	6.178114155769093	6.48717968232404e-10	4.6137537512835784e-09	0.6079980479006006	0.3212053988441116	78	271
ENSG00000277463	0.32897495376215463	6.176840580391692	6.539704333619056e-10	4.646930967937878e-09	0.4708554857965268	0.14188053203437218	78	271
MRPS11	-0.76710456074946	-6.176840580391692	6.539704333619056e-10	4.646930967937878e-09	3.978991759427786	4.746096320177246	78	271
TMEM51	-0.835973631461961	-6.176840580391692	6.539704333619056e-10	4.646930967937878e-09	2.0747625235756093	2.9107361550375703	78	271
ENSG00000230470	0.4827348023879481	6.176203792702992	6.566123200713037e-10	4.661515232199806e-09	0.6808748746650009	0.1981400722770528	78	271
ERG	-0.6949542855776283	-6.176203792702992	6.566123200713037e-10	4.661515232199806e-09	1.216833381735657	1.9117876673132852	78	271
HSD17B14	-1.0944373838322594	-6.176203792702992	6.566123200713037e-10	4.661515232199806e-09	2.765028254544926	3.8594656383771855	78	271
THBS2	-1.2094683588476283	-6.174930217325592	6.619269576901843e-10	4.697839963552891e-09	2.9807564327552347	4.190224791602863	78	271
MRPL37	-0.8966831075827599	-6.174293429636892	6.646001526888767e-10	4.713991994826992e-09	4.280691907379507	5.177375014962267	78	271
AGPAT1	-0.6941355747025026	-6.174293429636892	6.646001526888767e-10	4.713991994826992e-09	4.790168147049057	5.48430372175156	78	271
EMILIN2	-0.958404354826782	-6.173019854259492	6.699778509755561e-10	4.750715628286325e-09	2.1087465940431565	3.0671509488699384	78	271
